"Year","Month","Day","Period","value"
2024,2,12,"7",73
2024,2,12,"8",38
2024,2,12,"9",40
2024,2,12,"10",43
2024,2,12,"11",34
2024,2,12,"12",43
2024,2,12,"13",20
2024,2,12,"14",20
2024,2,12,"15",19
2024,2,12,"16",41
2024,2,12,"17",22
2024,2,12,"18",2
2024,2,12,"19",11
2024,2,12,"20",10
2024,2,12,"21",23
2024,2,12,"22",33
2024,2,12,"23",36
2024,2,12,"24",36
2024,2,13,"1",28
2024,2,13,"2",24
2024,2,13,"3",24
2024,2,13,"4",28
2024,2,13,"5",31
2024,2,13,"6",14
2024,2,13,"7",74
2024,2,13,"8",29
2024,2,13,"9",17
2024,2,13,"10",16
2024,2,13,"11",13
2024,2,13,"12",22
2024,2,13,"13",36
2024,2,13,"14",42
2024,2,13,"15",34
2024,2,13,"16",50
2024,2,13,"17",45
2024,2,13,"18",59
2024,2,13,"19",60
2024,2,13,"20",51
2024,2,13,"21",42
2024,2,13,"22",41
2024,2,13,"23",45
2024,2,13,"24",48
2024,2,14,"1",52
2024,2,14,"2",53
2024,2,14,"3",50
2024,2,14,"4",45
2024,2,14,"5",43
2024,2,14,"6",47
2024,2,14,"7",86
2024,2,14,"8",60
2024,2,14,"9",66
2024,2,14,"10",72
2024,2,14,"11",60
2024,2,14,"12",70
2024,2,14,"13",67
2024,2,14,"14",66
2024,2,14,"15",73
2024,2,14,"16",51
2024,2,14,"17",48
2024,2,14,"18",54
2024,2,14,"19",55
2024,2,14,"20",60
2024,2,14,"21",60
2024,2,14,"22",60
2024,2,14,"23",55
2024,2,14,"24",46
2024,2,15,"1",40
2024,2,15,"2",27
2024,2,15,"3",15
2024,2,15,"4",7
2024,2,15,"5",4
2024,2,15,"6",5
2024,2,15,"7",70
2024,2,15,"8",18
2024,2,15,"9",26
2024,2,15,"10",12
2024,2,15,"11",32
2024,2,15,"12",32
2024,2,15,"13",51
2024,2,15,"14",51
2024,2,15,"15",55
2024,2,15,"16",22
2024,2,15,"17",19
2024,2,15,"18",3
2024,2,15,"19",5
2024,2,15,"20",7
2024,2,15,"21",6
2024,2,15,"22",3
2024,2,15,"23",7
2024,2,15,"24",6
2024,2,16,"1",7
2024,2,16,"2",6
2024,2,16,"3",6
2024,2,16,"4",6
2024,2,16,"5",3
2024,2,16,"6",1
2024,2,16,"7",69
2024,2,16,"8",31
2024,2,16,"9",32
2024,2,16,"10",40
2024,2,16,"11",40
2024,2,16,"12",42
2024,2,16,"13",42
2024,2,16,"14",42
2024,2,16,"15",35
2024,2,16,"16",22
2024,2,16,"17",19
2024,2,16,"18",8
2024,2,16,"19",21
2024,2,16,"20",44
2024,2,16,"21",53
2024,2,16,"22",45
2024,2,16,"23",43
2024,2,16,"24",29
2024,2,17,"1",34
2024,2,17,"2",35
2024,2,17,"3",38
2024,2,17,"4",51
2024,2,17,"5",60
2024,2,17,"6",60
2024,2,17,"7",92
2024,2,17,"8",63
2024,2,17,"9",61
2024,2,17,"10",59
2024,2,17,"11",61
2024,2,17,"12",62
2024,2,17,"13",63
2024,2,17,"14",73
2024,2,17,"15",60
2024,2,17,"16",60
2024,2,17,"17",61
2024,2,17,"18",61
2024,2,17,"19",51
2024,2,17,"20",54
2024,2,17,"21",55
2024,2,17,"22",56
2024,2,17,"23",49
2024,2,17,"24",48
2024,2,18,"1",52
2024,2,18,"2",41
2024,2,18,"3",42
2024,2,18,"4",49
2024,2,18,"5",43
2024,2,18,"6",22
2024,2,18,"7",72
2024,2,18,"8",27
2024,2,18,"9",21
2024,2,18,"10",21
2024,2,18,"11",21
2024,2,18,"12",21
