"Year","Month","Day","Period","value"
2024,1,6,"3",32
2024,1,6,"4",42
2024,1,6,"5",44
2024,1,6,"6",33
2024,1,6,"7",40
2024,1,6,"8",49
2024,1,6,"9",49
2024,1,6,"10",60
2024,1,6,"11",25
2024,1,6,"12",16
2024,1,6,"13",14
2024,1,6,"14",21
2024,1,6,"15",27
2024,1,6,"16",38
2024,1,6,"17",38
2024,1,6,"18",27
2024,1,6,"19",35
2024,1,6,"20",34
2024,1,6,"21",36
2024,1,6,"22",35
2024,1,6,"23",32
2024,1,6,"24",25
2024,1,7,"1",13
2024,1,7,"2",10
2024,1,7,"3",10
2024,1,7,"4",10
2024,1,7,"5",10
2024,1,7,"6",10
2024,1,7,"7",10
2024,1,7,"8",15
2024,1,7,"9",18
2024,1,7,"10",50
2024,1,7,"11",18
2024,1,7,"12",14
2024,1,7,"13",14
2024,1,7,"14",18
2024,1,7,"15",16
2024,1,7,"16",14
2024,1,7,"17",14
2024,1,7,"18",13
2024,1,7,"19",22
2024,1,7,"20",31
2024,1,7,"21",37
2024,1,7,"22",12
2024,1,7,"23",45
2024,1,7,"24",42
2024,1,8,"1",13
2024,1,8,"2",11
2024,1,8,"3",10
2024,1,8,"4",10
2024,1,8,"5",21
2024,1,8,"6",23
2024,1,8,"7",30
2024,1,8,"8",39
2024,1,8,"9",18
2024,1,8,"10",50
2024,1,8,"11",18
2024,1,8,"12",18
2024,1,8,"13",14
2024,1,8,"14",14
2024,1,8,"15",11
2024,1,8,"16",13
2024,1,8,"17",10
2024,1,8,"18",10
2024,1,8,"19",10
2024,1,8,"20",10
2024,1,8,"21",10
2024,1,8,"22",10
2024,1,8,"23",10
2024,1,8,"24",10
2024,1,9,"1",10
2024,1,9,"2",10
2024,1,9,"3",10
2024,1,9,"4",10
2024,1,9,"5",10
2024,1,9,"6",10
2024,1,9,"7",10
2024,1,9,"8",15
2024,1,9,"9",18
2024,1,9,"10",50
2024,1,9,"11",18
2024,1,9,"12",17
2024,1,9,"13",25
2024,1,9,"14",47
2024,1,9,"15",48
2024,1,9,"16",58
2024,1,9,"17",49
2024,1,9,"18",43
2024,1,9,"19",37
2024,1,9,"20",47
2024,1,9,"21",58
2024,1,9,"22",56
2024,1,9,"23",55
2024,1,9,"24",45
2024,1,10,"1",34
2024,1,10,"2",34
2024,1,10,"3",41
2024,1,10,"4",44
2024,1,10,"5",34
2024,1,10,"6",38
2024,1,10,"7",40
2024,1,10,"8",42
2024,1,10,"9",41
2024,1,10,"10",64
2024,1,10,"11",51
2024,1,10,"12",45
2024,1,10,"13",41
2024,1,10,"14",53
2024,1,10,"15",57
2024,1,10,"16",58
2024,1,10,"17",60
2024,1,10,"18",56
2024,1,10,"19",56
2024,1,10,"20",56
2024,1,10,"21",50
2024,1,10,"22",50
2024,1,10,"23",54
2024,1,10,"24",54
2024,1,11,"1",28
2024,1,11,"2",45
2024,1,11,"3",52
2024,1,11,"4",51
2024,1,11,"5",55
2024,1,11,"6",56
2024,1,11,"7",57
2024,1,11,"8",85
2024,1,11,"9",85
2024,1,11,"10",67
2024,1,11,"11",61
2024,1,11,"12",62
2024,1,11,"13",71
2024,1,11,"14",73
2024,1,11,"15",65
2024,1,11,"16",58
2024,1,11,"17",73
2024,1,11,"18",56
2024,1,11,"19",58
2024,1,11,"20",55
2024,1,11,"21",55
2024,1,11,"22",46
2024,1,11,"23",45
2024,1,11,"24",49
2024,1,12,"1",49
2024,1,12,"2",37
2024,1,12,"3",36
2024,1,12,"4",36
2024,1,12,"5",28
2024,1,12,"6",23
2024,1,12,"7",30
2024,1,12,"8",33
2024,1,12,"9",39
2024,1,12,"10",59
2024,1,12,"11",40
2024,1,12,"12",36
2024,1,12,"13",39
2024,1,12,"14",44
2024,1,12,"15",45
2024,1,12,"16",48
2024,1,12,"17",51
2024,1,12,"18",53
2024,1,12,"19",49
2024,1,12,"20",47
2024,1,12,"21",49
2024,1,12,"22",55
2024,1,12,"23",57
2024,1,12,"24",56
2024,1,13,"1",55
2024,1,13,"2",55
2024,1,13,"3",56
2024,1,13,"4",56
2024,1,13,"5",50
2024,1,13,"6",37
2024,1,13,"7",30
2024,1,13,"8",45
2024,1,13,"9",40
2024,1,13,"10",73
2024,1,13,"11",71
2024,1,13,"12",49
2024,1,13,"13",38
2024,1,13,"14",29
2024,1,13,"15",18
2024,1,13,"16",24
2024,1,13,"17",37
2024,1,13,"18",44
2024,1,13,"19",51
2024,1,13,"20",58
2024,1,13,"21",57
2024,1,13,"22",55
2024,1,13,"23",51
2024,1,13,"24",43
2024,1,14,"1",55
2024,1,14,"2",36
2024,1,14,"3",39
2024,1,14,"4",47
2024,1,14,"5",28
2024,1,14,"6",17
2024,1,14,"7",10
2024,1,14,"8",15
2024,1,14,"9",18
2024,1,14,"10",18
2024,1,14,"11",18
2024,1,14,"12",14
2024,1,14,"13",14
2024,1,14,"14",14
2024,1,14,"15",12
2024,1,14,"16",18
2024,1,14,"17",21
2024,1,14,"18",24
2024,1,14,"19",26
2024,1,14,"20",22
2024,1,14,"21",18
2024,1,14,"22",19
2024,1,14,"23",25
2024,1,14,"24",41
2024,1,15,"1",58
2024,1,15,"2",46
2024,1,15,"3",49
2024,1,15,"4",49
2024,1,15,"5",59
2024,1,15,"6",56
2024,1,15,"7",43
2024,1,15,"8",51
2024,1,15,"9",61
2024,1,15,"10",73
2024,1,15,"11",50
2024,1,15,"12",44
2024,1,15,"13",65
2024,1,15,"14",68
2024,1,15,"15",63
2024,1,15,"16",57
2024,1,15,"17",82
2024,1,15,"18",58
2024,1,15,"19",58
2024,1,15,"20",54
2024,1,15,"21",52
2024,1,15,"22",53
2024,1,15,"23",49
2024,1,15,"24",51
2024,1,16,"1",54
2024,1,16,"2",51
2024,1,16,"3",44
2024,1,16,"4",45
2024,1,16,"5",46
2024,1,16,"6",49
2024,1,16,"7",53
2024,1,16,"8",56
2024,1,16,"9",57
2024,1,16,"10",73
2024,1,16,"11",55
2024,1,16,"12",50
2024,1,16,"13",55
2024,1,16,"14",65
2024,1,16,"15",48
2024,1,16,"16",47
2024,1,16,"17",40
2024,1,16,"18",40
2024,1,16,"19",41
2024,1,16,"20",41
2024,1,16,"21",35
2024,1,16,"22",23
2024,1,16,"23",11
2024,1,16,"24",15
2024,1,17,"1",17
2024,1,17,"2",11
2024,1,17,"3",10
2024,1,17,"4",10
2024,1,17,"5",10
2024,1,17,"6",10
2024,1,17,"7",10
2024,1,17,"8",17
2024,1,17,"9",18
2024,1,17,"10",52
2024,1,17,"11",20
2024,1,17,"12",18
2024,1,17,"13",32
2024,1,17,"14",18
2024,1,17,"15",11
2024,1,17,"16",13
2024,1,17,"17",14
2024,1,17,"18",10
2024,1,17,"19",10
2024,1,17,"20",10
2024,1,17,"21",10
2024,1,17,"22",10
2024,1,17,"23",22
2024,1,17,"24",25
2024,1,18,"1",25
2024,1,18,"2",36
2024,1,18,"3",38
2024,1,18,"4",43
2024,1,18,"5",41
2024,1,18,"6",38
2024,1,18,"7",38
2024,1,18,"8",35
2024,1,18,"9",34
2024,1,18,"10",57
2024,1,18,"11",38
2024,1,18,"12",42
2024,1,18,"13",51
2024,1,18,"14",57
2024,1,18,"15",58
2024,1,18,"16",60
2024,1,18,"17",54
2024,1,18,"18",48
2024,1,18,"19",43
2024,1,18,"20",45
2024,1,18,"21",46
2024,1,18,"22",44
2024,1,18,"23",40
2024,1,18,"24",42
2024,1,19,"1",44
2024,1,19,"2",46
2024,1,19,"3",48
2024,1,19,"4",48
2024,1,19,"5",48
2024,1,19,"6",46
2024,1,19,"7",43
2024,1,19,"8",41
2024,1,19,"9",42
2024,1,19,"10",68
2024,1,19,"11",61
2024,1,19,"12",57
2024,1,19,"13",60
2024,1,19,"14",61
2024,1,19,"15",37
2024,1,19,"16",38
2024,1,19,"17",33
2024,1,19,"18",25
2024,1,19,"19",19
2024,1,19,"20",11
2024,1,19,"21",13
2024,1,19,"22",27
2024,1,19,"23",23
2024,1,19,"24",14
2024,1,20,"1",4
2024,1,20,"2",21
2024,1,20,"3",46
2024,1,20,"4",56
2024,1,20,"5",56
2024,1,20,"6",57
2024,1,20,"7",57
2024,1,20,"8",57
2024,1,20,"9",59
2024,1,20,"10",73
2024,1,20,"11",59
2024,1,20,"12",58
2024,1,20,"13",44
2024,1,20,"14",32
2024,1,20,"15",26
2024,1,20,"16",16
2024,1,20,"17",13
2024,1,20,"18",2
2024,1,20,"19",2
2024,1,20,"20",2
2024,1,20,"21",2
2024,1,20,"22",2
2024,1,20,"23",2
2024,1,20,"24",2
2024,1,21,"1",2
2024,1,21,"2",2
2024,1,21,"3",2
2024,1,21,"4",2
2024,1,21,"5",2
2024,1,21,"6",2
2024,1,21,"7",2
2024,1,21,"8",12
2024,1,21,"9",12
2024,1,21,"10",49
2024,1,21,"11",51
2024,1,21,"12",30
2024,1,21,"13",33
2024,1,21,"14",21
2024,1,21,"15",11
2024,1,21,"16",9
2024,1,21,"17",11
2024,1,21,"18",6
2024,1,21,"19",23
2024,1,21,"20",44
2024,1,21,"21",52
2024,1,21,"22",56
2024,1,21,"23",55
2024,1,21,"24",57
2024,1,22,"1",58
2024,1,22,"2",53
2024,1,22,"3",43
2024,1,22,"4",33
2024,1,22,"5",28
2024,1,22,"6",18
2024,1,22,"7",13
2024,1,22,"8",31
2024,1,22,"9",36
2024,1,22,"10",71
2024,1,22,"11",52
2024,1,22,"12",46
2024,1,22,"13",58
2024,1,22,"14",55
2024,1,22,"15",29
2024,1,22,"16",19
2024,1,22,"17",20
2024,1,22,"18",37
2024,1,22,"19",38
2024,1,22,"20",32
2024,1,22,"21",45
2024,1,22,"22",47
2024,1,22,"23",49
2024,1,22,"24",54
2024,1,23,"1",57
2024,1,23,"2",41
2024,1,23,"3",14
2024,1,23,"4",10
2024,1,23,"5",10
2024,1,23,"6",10
2024,1,23,"7",10
2024,1,23,"8",15
2024,1,23,"9",30
2024,1,23,"10",52
2024,1,23,"11",50
2024,1,23,"12",50
2024,1,23,"13",14
2024,1,23,"14",14
2024,1,23,"15",16
2024,1,23,"16",20
2024,1,23,"17",21
2024,1,23,"18",35
2024,1,23,"19",41
2024,1,23,"20",42
2024,1,23,"21",43
2024,1,23,"22",43
2024,1,23,"23",51
2024,1,23,"24",53
2024,1,24,"1",45
2024,1,24,"2",40
2024,1,24,"3",39
2024,1,24,"4",47
2024,1,24,"5",53
2024,1,24,"6",55
2024,1,24,"7",55
2024,1,24,"8",61
2024,1,24,"9",71
2024,1,24,"10",41
2024,1,24,"11",50
2024,1,24,"12",44
2024,1,24,"13",44
2024,1,24,"14",14
2024,1,24,"15",11
2024,1,24,"16",15
2024,1,24,"17",14
2024,1,24,"18",11
2024,1,24,"19",11
2024,1,24,"20",14
2024,1,24,"21",10
2024,1,24,"22",11
2024,1,24,"23",10
2024,1,24,"24",18
2024,1,25,"1",24
2024,1,25,"2",31
2024,1,25,"3",39
2024,1,25,"4",43
2024,1,25,"5",56
2024,1,25,"6",57
2024,1,25,"7",54
2024,1,25,"8",56
2024,1,25,"9",50
2024,1,25,"10",61
2024,1,25,"11",51
2024,1,25,"12",18
2024,1,25,"13",14
2024,1,25,"14",14
2024,1,25,"15",11
2024,1,25,"16",13
2024,1,25,"17",14
2024,1,25,"18",11
2024,1,25,"19",15
2024,1,25,"20",10
2024,1,25,"21",10
2024,1,25,"22",10
2024,1,25,"23",11
2024,1,25,"24",12
2024,1,26,"1",10
2024,1,26,"2",10
2024,1,26,"3",10
2024,1,26,"4",10
2024,1,26,"5",10
2024,1,26,"6",10
2024,1,26,"7",10
2024,1,26,"8",15
2024,1,26,"9",18
2024,1,26,"10",50
2024,1,26,"11",50
2024,1,26,"12",14
2024,1,26,"13",18
2024,1,26,"14",42
2024,1,26,"15",39
2024,1,26,"16",40
2024,1,26,"17",55
2024,1,26,"18",55
2024,1,26,"19",55
2024,1,26,"20",55
2024,1,26,"21",59
2024,1,26,"22",54
2024,1,26,"23",57
2024,1,26,"24",54
2024,1,27,"1",48
2024,1,27,"2",30
2024,1,27,"3",19
2024,1,27,"4",10
2024,1,27,"5",10
2024,1,27,"6",10
2024,1,27,"7",10
2024,1,27,"8",15
2024,1,27,"9",18
2024,1,27,"10",50
2024,1,27,"11",18
2024,1,27,"12",14
2024,1,27,"13",14
2024,1,27,"14",14
2024,1,27,"15",11
2024,1,27,"16",15
2024,1,27,"17",14
2024,1,27,"18",10
2024,1,27,"19",10
2024,1,27,"20",10
2024,1,27,"21",10
2024,1,27,"22",10
2024,1,27,"23",10
2024,1,27,"24",10
2024,1,28,"1",10
2024,1,28,"2",10
2024,1,28,"3",10
2024,1,28,"4",10
2024,1,28,"5",10
2024,1,28,"6",10
2024,1,28,"7",10
2024,1,28,"8",64
2024,1,28,"9",15
2024,1,28,"10",50
2024,1,28,"11",53
2024,1,28,"12",16
2024,1,28,"13",17
2024,1,28,"14",16
2024,1,28,"15",11
2024,1,28,"16",23
2024,1,28,"17",31
2024,1,28,"18",42
2024,1,28,"19",48
2024,1,28,"20",54
2024,1,28,"21",56
2024,1,28,"22",57
2024,1,28,"23",57
2024,1,28,"24",51
2024,1,29,"1",35
2024,1,29,"2",27
2024,1,29,"3",10
2024,1,29,"4",10
2024,1,29,"5",10
2024,1,29,"6",10
2024,1,29,"7",10
2024,1,29,"8",30
2024,1,29,"9",15
2024,1,29,"10",18
2024,1,29,"11",52
2024,1,29,"12",50
2024,1,29,"13",14
2024,1,29,"14",14
2024,1,29,"15",11
2024,1,29,"16",13
2024,1,29,"17",14
2024,1,29,"18",10
2024,1,29,"19",11
2024,1,29,"20",13
2024,1,29,"21",18
2024,1,29,"22",17
2024,1,29,"23",11
2024,1,29,"24",11
2024,1,30,"1",25
2024,1,30,"2",25
2024,1,30,"3",22
2024,1,30,"4",13
2024,1,30,"5",18
2024,1,30,"6",11
2024,1,30,"7",16
2024,1,30,"8",31
2024,1,30,"9",15
2024,1,30,"10",18
2024,1,30,"11",50
2024,1,30,"12",44
2024,1,30,"13",44
2024,1,30,"14",53
2024,1,30,"15",28
2024,1,30,"16",13
2024,1,30,"17",44
2024,1,30,"18",15
2024,1,30,"19",10
2024,1,30,"20",10
2024,1,30,"21",10
2024,1,30,"22",20
2024,1,30,"23",15
2024,1,30,"24",17
2024,1,31,"1",31
2024,1,31,"2",20
2024,1,31,"3",10
2024,1,31,"4",11
2024,1,31,"5",11
2024,1,31,"6",10
2024,1,31,"7",12
2024,1,31,"8",52
2024,1,31,"9",44
2024,1,31,"10",51
2024,1,31,"11",75
2024,1,31,"12",66
2024,1,31,"13",43
2024,1,31,"14",27
2024,1,31,"15",21
2024,1,31,"16",18
2024,1,31,"17",31
2024,1,31,"18",47
2024,1,31,"19",56
2024,1,31,"20",58
2024,1,31,"21",55
2024,1,31,"22",48
2024,1,31,"23",37
2024,1,31,"24",19
2024,2,1,"1",19
2024,2,1,"2",22
2024,2,1,"3",22
2024,2,1,"4",38
2024,2,1,"5",16
2024,2,1,"6",19
2024,2,1,"7",14
2024,2,1,"8",15
2024,2,1,"9",15
2024,2,1,"10",49
2024,2,1,"11",49
2024,2,1,"12",49
2024,2,1,"13",53
2024,2,1,"14",44
2024,2,1,"15",24
2024,2,1,"16",16
2024,2,1,"17",14
2024,2,1,"18",10
2024,2,1,"19",36
2024,2,1,"20",58
2024,2,1,"21",32
2024,2,1,"22",15
2024,2,1,"23",18
2024,2,1,"24",18
2024,2,2,"1",18
2024,2,2,"2",34
2024,2,2,"3",43
2024,2,2,"4",56
2024,2,2,"5",51
2024,2,2,"6",43
2024,2,2,"7",42
2024,2,2,"8",26
2024,2,2,"9",15
2024,2,2,"10",53
2024,2,2,"11",50
2024,2,2,"12",53
2024,2,2,"13",47
2024,2,2,"14",46
2024,2,2,"15",22
2024,2,2,"16",32
2024,2,2,"17",37
2024,2,2,"18",44
2024,2,2,"19",54
2024,2,2,"20",57
2024,2,2,"21",58
2024,2,2,"22",58
2024,2,2,"23",58
2024,2,2,"24",57
2024,2,3,"1",46
2024,2,3,"2",37
2024,2,3,"3",19
2024,2,3,"4",2
2024,2,3,"5",2
2024,2,3,"6",2
2024,2,3,"7",9
2024,2,3,"8",29
2024,2,3,"9",12
2024,2,3,"10",15
2024,2,3,"11",49
2024,2,3,"12",43
2024,2,3,"13",15
2024,2,3,"14",15
2024,2,3,"15",26
2024,2,3,"16",11
2024,2,3,"17",11
2024,2,3,"18",2
2024,2,3,"19",2
2024,2,3,"20",9
2024,2,3,"21",26
2024,2,3,"22",38
2024,2,3,"23",40
2024,2,3,"24",22
2024,2,4,"1",2
2024,2,4,"2",4
2024,2,4,"3",11
2024,2,4,"4",20
2024,2,4,"5",29
2024,2,4,"6",28
2024,2,4,"7",22
2024,2,4,"8",12
2024,2,4,"9",15
2024,2,4,"10",15
2024,2,4,"11",49
2024,2,4,"12",11
2024,2,4,"13",11
2024,2,4,"14",11
2024,2,4,"15",6
2024,2,4,"16",9
2024,2,4,"17",11
2024,2,4,"18",2
2024,2,4,"19",2
2024,2,4,"20",2
2024,2,4,"21",2
2024,2,4,"22",2
2024,2,4,"23",2
2024,2,4,"24",2
2024,2,5,"1",2
2024,2,5,"2",2
2024,2,5,"3",2
2024,2,5,"4",2
2024,2,5,"5",2
2024,2,5,"6",2
2024,2,5,"7",9
2024,2,5,"8",13
2024,2,5,"9",18
2024,2,5,"10",23
2024,2,5,"11",51
2024,2,5,"12",45
2024,2,5,"13",21
2024,2,5,"14",23
2024,2,5,"15",14
2024,2,5,"16",12
2024,2,5,"17",11
2024,2,5,"18",2
2024,2,5,"19",2
2024,2,5,"20",3
2024,2,5,"21",3
2024,2,5,"22",3
2024,2,5,"23",6
2024,2,5,"24",3
2024,2,6,"1",3
2024,2,6,"2",3
2024,2,6,"3",7
2024,2,6,"4",10
2024,2,6,"5",11
2024,2,6,"6",14
2024,2,6,"7",16
2024,2,6,"8",16
2024,2,6,"9",18
2024,2,6,"10",18
2024,2,6,"11",51
2024,2,6,"12",17
2024,2,6,"13",13
2024,2,6,"14",12
2024,2,6,"15",10
2024,2,6,"16",15
2024,2,6,"17",18
2024,2,6,"18",6
2024,2,6,"19",2
2024,2,6,"20",3
2024,2,6,"21",9
2024,2,6,"22",25
2024,2,6,"23",31
2024,2,6,"24",14
2024,2,7,"1",5
2024,2,7,"2",9
2024,2,7,"3",13
2024,2,7,"4",20
2024,2,7,"5",47
2024,2,7,"6",56
2024,2,7,"7",56
2024,2,7,"8",63
2024,2,7,"9",56
2024,2,7,"10",49
2024,2,7,"11",75
2024,2,7,"12",59
2024,2,7,"13",59
2024,2,7,"14",59
2024,2,7,"15",59
2024,2,7,"16",59
2024,2,7,"17",60
2024,2,7,"18",58
2024,2,7,"19",58
2024,2,7,"20",58
2024,2,7,"21",58
2024,2,7,"22",58
2024,2,7,"23",35
2024,2,7,"24",12
2024,2,8,"1",12
2024,2,8,"2",15
2024,2,8,"3",15
2024,2,8,"4",15
2024,2,8,"5",15
2024,2,8,"6",17
2024,2,8,"7",19
2024,2,8,"8",18
2024,2,8,"9",19
2024,2,8,"10",17
2024,2,8,"11",49
2024,2,8,"12",17
2024,2,8,"13",12
2024,2,8,"14",11
2024,2,8,"15",7
2024,2,8,"16",9
2024,2,8,"17",11
2024,2,8,"18",2
2024,2,8,"19",2
2024,2,8,"20",2
2024,2,8,"21",2
2024,2,8,"22",2
2024,2,8,"23",2
2024,2,8,"24",2
2024,2,9,"1",2
2024,2,9,"2",2
2024,2,9,"3",2
2024,2,9,"4",2
2024,2,9,"5",2
2024,2,9,"6",2
2024,2,9,"7",9
2024,2,9,"8",12
2024,2,9,"9",15
2024,2,9,"10",15
2024,2,9,"11",15
2024,2,9,"12",11
2024,2,9,"13",11
2024,2,9,"14",11
2024,2,9,"15",6
2024,2,9,"16",9
2024,2,9,"17",11
2024,2,9,"18",21
2024,2,9,"19",39
2024,2,9,"20",30
2024,2,9,"21",29
2024,2,9,"22",30
2024,2,9,"23",19
2024,2,9,"24",8
2024,2,10,"1",4
2024,2,10,"2",8
2024,2,10,"3",8
2024,2,10,"4",11
2024,2,10,"5",26
2024,2,10,"6",36
2024,2,10,"7",41
2024,2,10,"8",40
2024,2,10,"9",62
2024,2,10,"10",56
2024,2,10,"11",21
2024,2,10,"12",20
2024,2,10,"13",24
2024,2,10,"14",23
2024,2,10,"15",33
2024,2,10,"16",37
2024,2,10,"17",34
2024,2,10,"18",22
2024,2,10,"19",13
2024,2,10,"20",9
2024,2,10,"21",20
2024,2,10,"22",31
2024,2,10,"23",39
2024,2,10,"24",40
2024,2,11,"1",39
2024,2,11,"2",38
2024,2,11,"3",36
2024,2,11,"4",27
2024,2,11,"5",19
2024,2,11,"6",13
2024,2,11,"7",11
2024,2,11,"8",14
2024,2,11,"9",30
2024,2,11,"10",17
2024,2,11,"11",52
2024,2,11,"12",50
2024,2,11,"13",14
2024,2,11,"14",13
2024,2,11,"15",27
2024,2,11,"16",11
2024,2,11,"17",12
2024,2,11,"18",5
2024,2,11,"19",3
2024,2,11,"20",4
2024,2,11,"21",5
2024,2,11,"22",3
2024,2,11,"23",3
2024,2,11,"24",5
2024,2,12,"1",10
2024,2,12,"2",12
2024,2,12,"3",15
2024,2,12,"4",15
2024,2,12,"5",13
2024,2,12,"6",15
2024,2,12,"7",21
2024,2,12,"8",48
2024,2,12,"9",65
2024,2,12,"10",52
2024,2,12,"11",55
2024,2,12,"12",54
2024,2,12,"13",53
2024,2,12,"14",54
2024,2,12,"15",41
2024,2,12,"16",23
2024,2,12,"17",48
2024,2,12,"18",23
2024,2,12,"19",19
2024,2,12,"20",16
2024,2,12,"21",12
2024,2,12,"22",10
2024,2,12,"23",8
2024,2,12,"24",5
2024,2,13,"1",4
2024,2,13,"2",13
2024,2,13,"3",17
2024,2,13,"4",16
2024,2,13,"5",28
2024,2,13,"6",34
2024,2,13,"7",33
2024,2,13,"8",31
2024,2,13,"9",30
2024,2,13,"10",23
2024,2,13,"11",22
2024,2,13,"12",15
2024,2,13,"13",43
2024,2,13,"14",43
2024,2,13,"15",31
2024,2,13,"16",35
2024,2,13,"17",61
2024,2,13,"18",44
2024,2,13,"19",46
2024,2,13,"20",46
2024,2,13,"21",53
2024,2,13,"22",55
2024,2,13,"23",50
2024,2,13,"24",55
2024,2,14,"1",56
2024,2,14,"2",56
2024,2,14,"3",54
2024,2,14,"4",50
2024,2,14,"5",44
2024,2,14,"6",41
2024,2,14,"7",42
2024,2,14,"8",44
2024,2,14,"9",78
2024,2,14,"10",68
2024,2,14,"11",74
2024,2,14,"12",73
2024,2,14,"13",69
2024,2,14,"14",76
2024,2,14,"15",68
2024,2,14,"16",59
2024,2,14,"17",78
2024,2,14,"18",52
2024,2,14,"19",47
2024,2,14,"20",46
2024,2,14,"21",54
2024,2,14,"22",48
2024,2,14,"23",36
2024,2,14,"24",30
2024,2,15,"1",31
2024,2,15,"2",32
2024,2,15,"3",31
2024,2,15,"4",26
2024,2,15,"5",21
2024,2,15,"6",14
2024,2,15,"7",12
2024,2,15,"8",14
2024,2,15,"9",30
2024,2,15,"10",16
2024,2,15,"11",49
2024,2,15,"12",49
2024,2,15,"13",52
2024,2,15,"14",52
2024,2,15,"15",35
2024,2,15,"16",19
2024,2,15,"17",59
2024,2,15,"18",10
2024,2,15,"19",16
2024,2,15,"20",28
2024,2,15,"21",34
2024,2,15,"22",39
2024,2,15,"23",42
2024,2,15,"24",39
2024,2,16,"1",38
2024,2,16,"2",33
2024,2,16,"3",27
2024,2,16,"4",18
2024,2,16,"5",9
2024,2,16,"6",13
2024,2,16,"7",20
2024,2,16,"8",44
2024,2,16,"9",45
2024,2,16,"10",52
2024,2,16,"11",50
2024,2,16,"12",53
2024,2,16,"13",55
2024,2,16,"14",61
2024,2,16,"15",50
2024,2,16,"16",54
2024,2,16,"17",64
2024,2,16,"18",16
2024,2,16,"19",6
2024,2,16,"20",5
2024,2,16,"21",18
2024,2,16,"22",55
2024,2,16,"23",58
2024,2,16,"24",42
2024,2,17,"1",33
2024,2,17,"2",14
2024,2,17,"3",3
2024,2,17,"4",3
2024,2,17,"5",2
2024,2,17,"6",3
2024,2,17,"7",24
2024,2,17,"8",40
2024,2,17,"9",51
2024,2,17,"10",29
2024,2,17,"11",20
2024,2,17,"12",34
2024,2,17,"13",45
2024,2,17,"14",44
2024,2,17,"15",43
2024,2,17,"16",47
2024,2,17,"17",45
2024,2,17,"18",26
2024,2,17,"19",11
2024,2,17,"20",2
2024,2,17,"21",2
2024,2,17,"22",2
2024,2,17,"23",9
2024,2,17,"24",20
2024,2,18,"1",32
2024,2,18,"2",24
2024,2,18,"3",10
2024,2,18,"4",2
2024,2,18,"5",24
2024,2,18,"6",45
2024,2,18,"7",54
2024,2,18,"8",22
2024,2,18,"9",20
2024,2,18,"10",25
2024,2,18,"11",50
2024,2,18,"12",18
