"time","101_CT_1","101_CT_2","101_PV_1","101_PV_2","101_PV_3","101_PV_4","101_STEAM_3","101_STEAM_4","102_CT_1","102_CT_2","102_PV_1","102_PV_2","102_STEAM_3","102_STEAM_4","103_PV_1","104_PV_1","107_CC_1","113_CT_1","113_CT_2","113_CT_3","113_CT_4","113_PV_1","114_SYNC_COND_1","115_STEAM_1","115_STEAM_2","115_STEAM_3","116_STEAM_1","118_CC_1","118_RTPV_1","118_RTPV_10","118_RTPV_2","118_RTPV_3","118_RTPV_4","118_RTPV_5","118_RTPV_6","118_RTPV_7","118_RTPV_8","118_RTPV_9","119_PV_1","121_NUCLEAR_1","122_HYDRO_1","122_HYDRO_2","122_HYDRO_3","122_HYDRO_4","122_HYDRO_5","122_HYDRO_6","122_WIND_1","123_CT_1","123_CT_4","123_CT_5","123_STEAM_2","123_STEAM_3","201_CT_1","201_CT_2","201_HYDRO_4","201_STEAM_3","202_CT_1","202_CT_2","202_STEAM_3","202_STEAM_4","207_CT_1","207_CT_2","213_CC_3","213_CT_1","213_CT_2","213_RTPV_1","214_SYNC_COND_1","215_CT_4","215_CT_5","215_HYDRO_1","215_HYDRO_2","215_HYDRO_3","215_PV_1","216_STEAM_1","218_CC_1","221_CC_1","222_HYDRO_1","222_HYDRO_2","222_HYDRO_3","222_HYDRO_4","222_HYDRO_5","222_HYDRO_6","223_CT_4","223_CT_5","223_CT_6","223_STEAM_1","223_STEAM_2","223_STEAM_3","301_CT_1","301_CT_2","301_CT_3","301_CT_4","302_CT_1","302_CT_2","302_CT_3","302_CT_4","303_WIND_1","307_CT_1","307_CT_2","308_RTPV_1","309_WIND_1","310_PV_1","310_PV_2","312_PV_1","313_CC_1","313_PV_1","313_PV_2","313_RTPV_1","313_RTPV_10","313_RTPV_11","313_RTPV_12","313_RTPV_13","313_RTPV_2","313_RTPV_3","313_RTPV_4","313_RTPV_5","313_RTPV_6","313_RTPV_7","313_RTPV_8","313_RTPV_9","314_PV_1","314_PV_2","314_PV_3","314_PV_4","314_SYNC_COND_1","315_CT_6","315_CT_7","315_CT_8","315_STEAM_1","315_STEAM_2","315_STEAM_3","315_STEAM_4","315_STEAM_5","316_STEAM_1","317_WIND_1","318_CC_1","319_PV_1","320_PV_1","320_RTPV_1","320_RTPV_2","320_RTPV_3","320_RTPV_4","320_RTPV_5","320_RTPV_6","321_CC_1","322_CT_5","322_CT_6","322_HYDRO_1","322_HYDRO_2","322_HYDRO_3","322_HYDRO_4","323_CC_1","323_CC_2","324_PV_1","324_PV_2","324_PV_3"
2020-07-05 11:00:00,0,0,18.6,18.4,18.9,18.7,76,76,0,0,19.2,18,45.3,45.3,48.4,18.3,170,0,0,0,0,62.3,0,0,0,62,93,170,7.5,3.7,7.5,7.1,7.3,7.2,7.3,8.4,8.9,7.9,48,400,38.2,38.2,38.2,38.2,38.2,38.2,6.2,0,0,0,93,152.617489999999,0,0,45.1,30,0,0,30,30,0,0,170,0,0,9.2,0,0,0,45.1,45.1,45.1,88.2,93,0,170,45.1,45.1,45.1,45.1,45.1,45.1,0,0,0,124,124,210,0,0,0,0,0,0,0,0,7.3,0,0,80.4,3,36.8,37,71.8,231.7,32.9,71.1,80.4,52.8,53.3,21.5,21.6,54,51.9,52.2,54.7,52,52.5,52.7,52.5,30.6,36.4,59.3,36.4,0,0,0,0,0,0,0,0,0,62,1.9,0,120.4,34.3,21.5,21.5,21.5,22,22.4,5.8,170,0,0,25.4,25.4,25.4,25.4,170,170,34.8,35.1,35.1
2020-07-05 12:00:00,0,0,18.3,18.6,19,18.9,76,76,0,0,18.6,17.7,60.7,60.7,48,17.9,170,0,0,0,0,65.3,0,0,0,93,124,170,7.4,3.6,7.4,7,7.2,7.3,7.2,8.3,8.7,7.8,47.7,400,38.2,38.2,38.2,38.2,38.2,38.2,12.6,0,0,0,93,272.202179999999,0,0,46.5,30,0,0,60.7,60.7,0,0,170,0,0,9.3,0,0,0,46.5,46.5,46.5,87.1,93,0,170,46.5,46.5,46.5,46.5,46.5,46.5,0,0,0,155,155,210,0,0,0,0,0,0,0,0,8.8,0,0,80.2,1,31.8,31.4,60.7,231.7,68.2,70.2,80.2,52,52.6,21.1,21.2,53.9,52.1,52.3,54.7,51.3,52.4,52.1,52.4,10,36.4,19.5,36.4,0,0,0,0,0,0,0,0,0,124,2.7,0,10.5,32.4,21.1,21.1,20.4,21.5,22.4,5.2,170,0,0,37.7,37.7,37.7,37.7,170,170,35.2,35.9,35.9
2020-07-05 13:00:00,0,0,17.6,18.3,18.7,18.7,76,76,0,0,18,17.1,76,76,43.7,17.8,170,0,0,0,0,65.7,0,0,0,124,124,231.7,6.7,3.3,6.7,6.5,6.5,6.7,6.6,7.3,8,7.1,43,400,37.7,37.7,37.7,37.7,37.7,37.7,12.1,0,0,0,116.940040000001,280,0,0,46.3,45.3,0,0,60.7,60.7,0,0,170,0,0,8.3,0,0,0,46.3,46.3,46.3,87.8,124,0,170,46.3,46.3,46.3,46.3,46.3,46.3,0,0,0,155,155,210,0,0,0,0,0,0,0,0,14.1,0,0,72.1,1.4,24.8,35.9,67.4,231.7,67,67.6,72.1,48,49,19.7,19.8,50.2,49.1,48.2,50.7,47.6,48.8,48,48.8,7.2,34.3,14.2,34.3,0,0,0,0,0,0,0,0,0,124,3,0,6.2,33.9,19.7,19.7,19.1,20.1,21,4.4,231.7,0,0,42,42,42,42,170,170,34.5,35.4,35.4
2020-07-05 14:00:00,0,0,16.6,17.5,18,17.6,76,76,0,0,16.9,16.3,76,76,36.1,17.3,231.7,0,0,0,0,63.4,0,0,0,124,124,231.7,5.6,2.9,5.6,5.4,5.4,5.5,5.4,6.8,7,6.3,35,400,38.2,38.2,38.2,38.2,38.2,38.2,14.6,0,0,0,124,340.694170000002,0,0,46.3,45.3,0,0,60.7,60.7,0,0,170,0,0,6.6,0,0,0,46.3,46.3,46.3,83.9,124,0,231.7,46.3,46.3,46.3,46.3,46.3,46.3,0,0,0,155,155,280,0,0,0,0,0,0,0,0,12.3,0,0,65.2,2.1,34.7,36,64,231.7,63,63,65.1,41.3,42.4,16.6,16.8,41.7,43.9,41.2,42.2,40.1,41.5,40.6,41.5,28.2,6.7,50.3,6.7,0,0,0,0,0,0,0,0,0,124,2.9,0,2.2,32.8,16.5,16.6,16.1,17.1,17.5,3.6,231.7,0,0,40.8,40.8,40.8,40.8,170,170,33,34.5,34.6
2020-07-05 15:00:00,0,0,10.9,15.9,15.8,14.1,76,76,0,0,13.4,14.7,76,76,25.6,15.8,231.7,0,0,0,0,56.5,0,0,0,124,155,231.7,4.1,2.2,4.1,4.1,4,4.1,4,5.3,5.4,4.8,26,400,37.7,37.7,37.7,37.7,37.7,37.7,18.5,0,0,0,124,350,0,0,46.3,60.7,0,0,60.7,60.7,0,0,192.671505000001,0,0,5.3,0,0,0,46.3,46.3,46.3,86,155,0,231.7,46.3,46.3,46.3,46.3,46.3,46.3,0,0,0,155,155,350,0,0,0,0,0,0,0,0,7,0,0,49.1,2.9,33.9,34.7,56.2,231.7,48.2,54.1,49.1,31.8,33,12.7,13.1,32.1,33.1,31.4,32.5,30.7,31.9,31.1,31.9,31.5,34,50.7,34,0,0,0,0,0,0,0,0,0,124,3.4,0,0.5,33.5,12.7,12.7,13.1,13.2,13.8,3.5,231.7,0,0,43.7,43.7,43.7,43.7,170,170,32.8,33.4,33.4
2020-07-05 16:00:00,0,0,0,12.1,7.1,7.6,76,76,0,0,0,7.5,76,76,12.8,0.1,231.7,0,0,0,0,43.4,0,0,0,124,155,231.7,2.2,1.3,2.2,2.3,2.2,2.3,2.1,3,3,2.7,13.4,400,38.7,38.7,38.7,38.7,38.7,38.7,17.7,0,0,0,124,350,0,0,46.1,76,0,0,60.7,60.7,0,0,231.7,0,0,2.9,0,0,0,46.1,46.1,46.1,67.9,155,0,293.3,46.1,46.1,46.1,46.1,46.1,46.1,0,0,0,155,155,350,0,0,0,0,0,0,0,0,13.4,0,0,28.4,4.6,29.8,30.1,42.6,241.746635,41.2,40.9,28.3,18.2,19.2,7.1,7.6,18.3,19.1,18,18.6,17.6,18.3,17.7,18.3,28.7,29.3,40.5,29.3,0,0,0,0,0,0,0,0,0,124,10.8,0,78.7,28,7.1,7.1,7.5,7.6,8,2.3,293.3,0,0,40.8,40.8,40.8,40.8,231.7,231.7,28.1,28.6,28.6
2020-07-05 17:00:00,0,0,2.7,0,0,0,76,76,0,0,0,0,76,76,0.3,1,293.3,0,0,0,0,17.9,0,0,0,155,155,293.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.4,0.4,0.4,0.5,400,38.7,38.7,38.7,38.7,38.7,38.7,12.7,0,0,0,124,350,0,0,46.3,76,0,0,76,76,0,0,293.3,0,0,0.2,0,0,0,46.3,46.3,46.3,0,155,0,293.3,46.3,46.3,46.3,46.3,46.3,46.3,0,0,0,155,155,350,0,0,0,0,0,0,0,0,7.7,0,0,5.1,2.8,20.4,20.5,22.5,293.3,20.5,20.9,5,3.1,3.2,0.8,1.1,2.8,3.8,2.9,3.2,2.7,3.2,2.9,3.2,19.9,19.3,21.4,19.3,0,0,0,0,0,0,0,0,0,155,15.7,0,52.6,16.5,0.8,0.8,1,1.2,1.2,0.2,293.3,0,0,41.5,41.5,41.5,41.5,293.3,253.861491,18.5,19.2,19.2
2020-07-05 18:00:00,0,0,0,0,0,0,76,76,0,0,0,0,76,76,0,0,311.889052999999,0,0,0,0,0,0,0,0,155,155,293.3,0,0,0,0,0,0,0,0,0,0,0,400,38.2,38.2,38.2,38.2,38.2,38.2,25.5,0,0,0,124,350,0,0,46.7,76,0,0,76,76,0,0,293.3,0,0,0,0,0,0,46.7,46.7,46.7,0,155,0,293.3,46.7,46.7,46.7,46.7,46.7,46.7,0,0,0,155,155,350,0,0,0,0,0,0,0,0,53.3,0,0,0,1.8,0,0,0,293.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,18.4,0,0,0,0,0,0,0,0,0,293.3,0,0,42.2,42.2,42.2,42.2,293.3,293.3,0,0,0
2020-07-05 19:00:00,0,0,0,0,0,0,76,76,0,0,0,0,76,76,0,0,355,0,0,0,0,0,0,0,0,155,155,293.3,0,0,0,0,0,0,0,0,0,0,0,400,26.9,26.9,26.9,26.9,26.9,26.9,31.8,0,0,0,124,350,0,0,34.6,76,0,0,76,76,0,0,293.3,0,0,0,0,0,0,34.6,34.6,34.6,0,155,0,293.3,34.6,34.6,34.6,34.6,34.6,34.6,0,0,0,155,155,350,0,0,0,0,0,0,0,0,21.2,0,0,0,11.6,0,0,0,293.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,1.2,0,0,0,0,0,0,0,0,0,293.3,0,0,42.8,42.8,42.8,42.8,355,343.660753999999,0,0,0
2020-07-05 20:00:00,0,0,0,0,0,0,76,76,0,0,0,0,76,76,0,0,293.3,0,0,0,0,0,0,0,0,155,155,293.3,0,0,0,0,0,0,0,0,0,0,0,400,16.5,16.5,16.5,16.5,16.5,16.5,23.1,0,0,0,124,350,0,0,37.6,76,0,0,76,76,0,0,293.3,0,0,0,0,0,0,37.6,37.6,37.6,0,155,0,293.3,37.6,37.6,37.6,37.6,37.6,37.6,0,0,0,155,155,350,0,0,0,0,0,0,0,0,0.5,0,0,0,33.8,0,0,0,293.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,52.7,0,0,0,0,0,0,0,0,0,293.3,0,0,42.7,42.7,42.7,42.7,251.957924999998,293.3,0,0,0
2020-07-05 21:00:00,0,0,0,0,0,0,76,76,0,0,0,0,76,76,0,0,231.7,0,0,0,0,0,0,0,0,124,155,231.7,0,0,0,0,0,0,0,0,0,0,0,400,12.3,12.3,12.3,12.3,12.3,12.3,39.2,0,0,0,124,350,0,0,34.4,76,0,0,60.7,60.7,0,0,231.7,0,0,0,0,0,0,34.4,34.4,34.4,0,155,0,293.3,34.4,34.4,34.4,34.4,34.4,34.4,0,0,0,155,155,350,0,0,0,0,0,0,0,0,3.7,0,0,0,16,0,0,0,231.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,71,0,0,0,0,0,0,0,0,0,293.3,0,0,42,42,42,42,170,222.126742000001,0,0,0
2020-07-05 22:00:00,0,0,0,0,0,0,76,76,0,0,0,0,76,76,0,0,231.7,0,0,0,0,0,0,0,0,124,155,231.7,0,0,0,0,0,0,0,0,0,0,0,400,12.7,12.7,12.7,12.7,12.7,12.7,139.3,0,0,0,124,350,0,0,18.9,60.7,0,0,60.7,60.7,0,0,170,0,0,0,0,0,0,18.9,18.9,18.9,0,155,0,231.7,18.9,18.9,18.9,18.9,18.9,18.9,0,0,0,155,155,338.590577,0,0,0,0,0,0,0,0,50.6,0,0,0,9.6,0,0,0,231.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,138.3,0,0,0,0,0,0,0,0,0,231.7,0,0,38.9,38.9,38.9,38.9,170,170,0,0,0
2020-07-05 23:00:00,0,0,0,0,0,0,76,76,0,0,0,0,62.8443030000001,60.7,0,0,170,0,0,0,0,0,0,0,0,124,124,170,0,0,0,0,0,0,0,0,0,0,0,400,12.7,12.7,12.7,12.7,12.7,12.7,235.4,0,0,0,93,280,0,0,9.7,45.3,0,0,60.7,60.7,0,0,170,0,0,0,0,0,0,9.7,9.7,9.7,0,124,0,170,9.7,9.7,9.7,9.7,9.7,9.7,0,0,0,155,155,210,0,0,0,0,0,0,0,0,17.9,0,0,0,37.6,0,0,0,231.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,348.8,0,0,0,0,0,0,0,0,0,170,0,0,44.5,44.5,44.5,44.5,170,170,0,0,0
2020-07-06 00:00:00,0,0,0,0,0,0,76,76,0,0,0,0,76,76,0,0,170,0,0,0,0,0,0,0,0,124,124,231.7,0,0,0,0,0,0,0,0,0,0,0,400,12.3,12.3,12.3,12.3,12.3,12.3,73.5,0,0,0,93,280,0,0,9.3,45.3,0,0,60.7,60.7,0,0,0,0,0,0,0,0,0,9.3,9.3,9.3,0,124,0,170,9.3,9.3,9.3,9.3,9.3,9.3,0,0,0,155,155,210,0,0,0,0,0,0,0,0,117.3,0,0,0,10.3,0,0,0,231.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,259.8,0,0,0,0,0,0,0,0,0,206.533199999999,0,0,36.2,36.2,36.2,36.2,170,170,0,0,0
2020-07-06 01:00:00,0,0,0,0,0,0,76,76,0,0,0,0,60.7,60.7,0,0,170,0,0,0,0,0,0,0,0,93,124,170,0,0,0,0,0,0,0,0,0,0,0,400,25,25,25,25,25,25,176.7,0,0,0,93,277.511267000001,0,0,9.3,30,0,0,60.7,60.7,0,0,0,0,0,0,0,0,0,9.3,9.3,9.3,0,93,0,170,9.3,9.3,9.3,9.3,9.3,9.3,0,0,0,155,155,210,0,0,0,0,0,0,0,0,112.5,0,0,0,11.7,0,0,0,231.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,148.6,0,0,0,0,0,0,0,0,0,170,0,0,25.6,25.6,25.6,25.6,170,170,0,0,0
