Year,Month,Day,Period,VALUE
2020,1,5,1,25.129
2020,1,5,2,24.95
2020,1,5,3,25.098
2020,1,5,4,25.648
2020,1,5,5,26.695
2020,1,5,6,28.609
2020,1,5,7,30.449
2020,1,5,8,31.063
2020,1,5,9,30.545
2020,1,5,10,29.942
2020,1,5,11,28.948
2020,1,5,12,28.313
2020,1,5,13,27.647
2020,1,5,14,27.16
2020,1,5,15,27.171
2020,1,5,16,27.425
2020,1,5,17,29.857
2020,1,5,18,33.295
2020,1,5,19,33.199
2020,1,5,20,32.459
2020,1,5,21,30.904
2020,1,5,22,28.514
2020,1,5,23,26.325
2020,1,5,24,25.521
2020,1,6,1,25.246
2020,1,6,2,25.288
2020,1,6,3,25.806
2020,1,6,4,27.054
2020,1,6,5,30.587
2020,1,6,6,35.717
2020,1,6,7,37.832
2020,1,6,8,35.664
2020,1,6,9,33.326
2020,1,6,10,32.173
2020,1,6,11,31.296
2020,1,6,12,30.608
2020,1,6,13,29.931
2020,1,6,14,29.402
2020,1,6,15,29.307
2020,1,6,16,29.498
2020,1,6,17,31.793
2020,1,6,18,35.505
2020,1,6,19,35.516
2020,1,6,20,34.733
2020,1,6,21,33.379
2020,1,6,22,30.481
2020,1,6,23,28.049
2020,1,6,24,26.843
2020,1,7,1,26.822
2020,1,7,2,26.727
2020,1,7,3,27.224
2020,1,7,4,28.493
2020,1,7,5,32.089
2020,1,7,6,37.176
2020,1,7,7,38.942
2020,1,7,8,36.795
2020,1,7,9,33.929
2020,1,7,10,32.269
2020,1,7,11,30.989
2020,1,7,12,30.27
2020,1,7,13,30.069
2020,1,7,14,29.286
2020,1,7,15,29.064
2020,1,7,16,29.349
2020,1,7,17,31.613
2020,1,7,18,35.103
2020,1,7,19,34.997
2020,1,7,20,34.638
2020,1,7,21,33.051
2020,1,7,22,30.576
2020,1,7,23,27.996
2020,1,7,24,27.202
2020,1,8,1,26.716
2020,1,8,2,26.991
2020,1,8,3,27.52
2020,1,8,4,29.286
2020,1,8,5,32.639
2020,1,8,6,38.234
2020,1,8,7,40.603
2020,1,8,8,38.361
2020,1,8,9,34.923
2020,1,8,10,32.935
2020,1,8,11,31.56
2020,1,8,12,30.481
2020,1,8,13,29.899
2020,1,8,14,29.371
2020,1,8,15,29.138
2020,1,8,16,29.646
2020,1,8,17,31.824
2020,1,8,18,35.516
2020,1,8,19,35.442
2020,1,8,20,34.849
2020,1,8,21,33.792
2020,1,8,22,31.021
2020,1,8,23,28.525
2020,1,8,24,27.425
2020,1,9,1,27.128
2020,1,9,2,27.202
2020,1,9,3,27.826
2020,1,9,4,29.307
2020,1,9,5,32.967
2020,1,9,6,38.562
2020,1,9,7,40.381
2020,1,9,8,38.255
2020,1,9,9,35.082
2020,1,9,10,33.02
2020,1,9,11,31.581
2020,1,9,12,30.693
2020,1,9,13,29.984
2020,1,9,14,29.424
2020,1,9,15,29.149
2020,1,9,16,29.328
2020,1,9,17,31.422
2020,1,9,18,35.23
2020,1,9,19,35.304
2020,1,9,20,34.743
2020,1,9,21,33.538
2020,1,9,22,31.021
2020,1,9,23,28.419
2020,1,9,24,27.044
2020,1,10,1,26.779
2020,1,10,2,26.801
2020,1,10,3,27.308
2020,1,10,4,28.683
2020,1,10,5,32.184
2020,1,10,6,37.673
2020,1,10,7,39.471
2020,1,10,8,37.335
2020,1,10,9,34.352
2020,1,10,10,32.448
2020,1,10,11,31.327
2020,1,10,12,30.333
2020,1,10,13,29.54
2020,1,10,14,29.328
2020,1,10,15,28.842
2020,1,10,16,28.979
2020,1,10,17,30.492
2020,1,10,18,33.337
2020,1,10,19,32.755
2020,1,10,20,32.152
2020,1,10,21,31.232
2020,1,10,22,29.339
2020,1,10,23,27.171
2020,1,10,24,25.838
2020,1,11,1,25.214
2020,1,11,2,25.045
2020,1,11,3,25.077
2020,1,11,4,25.574
2020,1,11,5,26.652
2020,1,11,6,28.651
2020,1,11,7,30.714
2020,1,11,8,31.835
2020,1,11,9,31.782
2020,1,11,10,30.936
2020,1,11,11,30.344
2020,1,11,12,29.339
2020,1,11,13,28.704
2020,1,11,14,27.858
2020,1,11,15,27.636
2020,1,11,16,27.837
2020,1,11,17,29.614
2020,1,11,18,32.533
2020,1,11,19,32.068
2020,1,11,20,31.285
2020,1,11,21,30.069
2020,1,11,22,28.271
2020,1,11,23,26.24
2020,1,11,24,25.087
2020,1,12,1,24.315
2020,1,12,2,23.977
2020,1,12,3,23.681
2020,1,12,4,23.765
2020,1,12,5,24.706
2020,1,12,6,26.452
2020,1,12,7,28.133
2020,1,12,8,29.159
2020,1,12,9,29.381
2020,1,12,10,29.286
2020,1,12,11,28.852
2020,1,12,12,28.44
2020,1,12,13,27.763
2020,1,12,14,27.107
2020,1,12,15,27.139
2020,1,12,16,27.636
2020,1,12,17,29.868
2020,1,12,18,33.76
2020,1,12,19,33.77
2020,1,12,20,32.893
2020,1,12,21,31.835
2020,1,12,22,30.122
2020,1,12,23,27.805
2020,1,12,24,26.695
2020,1,13,1,26.504
2020,1,13,2,26.61
2020,1,13,3,27.076
2020,1,13,4,28.567
2020,1,13,5,31.243
2020,1,13,6,35.167
2020,1,13,7,37.345
2020,1,13,8,37.25
2020,1,13,9,35.992
2020,1,13,10,35.071
2020,1,13,11,33.908
2020,1,13,12,32.353
2020,1,13,13,31.306
2020,1,13,14,30.27
2020,1,13,15,29.889
2020,1,13,16,30.27
2020,1,13,17,33.665
2020,1,13,18,37.515
2020,1,13,19,37.779
2020,1,13,20,37.102
2020,1,13,21,36.108
2020,1,13,22,33.263
2020,1,13,23,30.492
2020,1,13,24,29.91
2020,1,14,1,29.646
2020,1,14,2,29.847
2020,1,14,3,30.64
2020,1,14,4,32.343
2020,1,14,5,36.33
2020,1,14,6,42.507
2020,1,14,7,44.791
2020,1,14,8,41.713
2020,1,14,9,37.821
2020,1,14,10,35.283
2020,1,14,11,33.242
2020,1,14,12,31.951
2020,1,14,13,30.756
2020,1,14,14,30.026
2020,1,14,15,29.519
2020,1,14,16,29.942
2020,1,14,17,32.438
2020,1,14,18,37.081
2020,1,14,19,37.525
2020,1,14,20,37.303
2020,1,14,21,36.467
2020,1,14,22,33.358
2020,1,14,23,30.862
2020,1,14,24,29.529
2020,1,15,1,29.223
2020,1,15,2,29.201
2020,1,15,3,29.677
2020,1,15,4,31.306
2020,1,15,5,35.494
2020,1,15,6,41.132
2020,1,15,7,43.12
2020,1,15,8,40.783
2020,1,15,9,37.25
2020,1,15,10,34.648
2020,1,15,11,32.681
2020,1,15,12,31.549
2020,1,15,13,30.64
2020,1,15,14,29.921
2020,1,15,15,29.54
2020,1,15,16,29.847
2020,1,15,17,32.184
2020,1,15,18,36.605
2020,1,15,19,36.869
2020,1,15,20,36.541
2020,1,15,21,35.389
2020,1,15,22,32.131
2020,1,15,23,29.17
2020,1,15,24,27.795
2020,1,16,1,27.34
2020,1,16,2,27.224
2020,1,16,3,27.245
2020,1,16,4,28.63
2020,1,16,5,31.729
2020,1,16,6,36.795
2020,1,16,7,39.08
2020,1,16,8,36.933
2020,1,16,9,34.68
2020,1,16,10,33.337
2020,1,16,11,32.522
2020,1,16,12,31.803
2020,1,16,13,31.243
2020,1,16,14,30.788
2020,1,16,15,30.397
2020,1,16,16,30.904
2020,1,16,17,33.051
2020,1,16,18,37.25
2020,1,16,19,37.366
2020,1,16,20,36.742
2020,1,16,21,35.801
2020,1,16,22,32.713
2020,1,16,23,30.132
2020,1,16,24,29.053
2020,1,17,1,28.916
2020,1,17,2,29.022
2020,1,17,3,29.624
2020,1,17,4,31.052
2020,1,17,5,34.828
2020,1,17,6,40.444
2020,1,17,7,42.993
2020,1,17,8,39.989
2020,1,17,9,36.425
2020,1,17,10,33.94
2020,1,17,11,32.046
2020,1,17,12,30.788
2020,1,17,13,29.836
2020,1,17,14,29.106
2020,1,17,15,28.556
2020,1,17,16,28.863
2020,1,17,17,30.693
2020,1,17,18,34.447
2020,1,17,19,34.997
2020,1,17,20,34.638
2020,1,17,21,34.511
2020,1,17,22,32.787
2020,1,17,23,30.777
2020,1,17,24,29.857
2020,1,18,1,29.508
2020,1,18,2,29.646
2020,1,18,3,30.016
2020,1,18,4,30.947
2020,1,18,5,32.745
2020,1,18,6,35.706
2020,1,18,7,38.35
2020,1,18,8,38.889
2020,1,18,9,37.06
2020,1,18,10,34.997
2020,1,18,11,32.745
2020,1,18,12,30.809
2020,1,18,13,29.328
2020,1,18,14,28.44
2020,1,18,15,27.742
2020,1,18,16,27.996
2020,1,18,17,29.942
2020,1,18,18,33.707
2020,1,18,19,33.94
2020,1,18,20,33.485
2020,1,18,21,32.893
2020,1,18,22,31.581
2020,1,18,23,30.058
2020,1,18,24,29.244
2020,1,19,1,28.99
2020,1,19,2,29.127
2020,1,19,3,29.582
2020,1,19,4,30.428
2020,1,19,5,32.025
2020,1,19,6,34.352
2020,1,19,7,36.658
2020,1,19,8,37.345
2020,1,19,9,35.759
2020,1,19,10,33.58
2020,1,19,11,31.719
2020,1,19,12,30.449
2020,1,19,13,29.191
2020,1,19,14,28.112
2020,1,19,15,27.551
2020,1,19,16,28.08
2020,1,19,17,30.1
2020,1,19,18,34.5
2020,1,19,19,35.272
2020,1,19,20,34.765
2020,1,19,21,33.379
2020,1,19,22,30.798
2020,1,19,23,28.525
2020,1,19,24,27.34
2020,1,20,1,27.107
2020,1,20,2,27.202
2020,1,20,3,27.541
2020,1,20,4,29.106
2020,1,20,5,32.596
2020,1,20,6,38.339
2020,1,20,7,40.486
2020,1,20,8,37.927
2020,1,20,9,35.219
2020,1,20,10,33.474
2020,1,20,11,32.131
2020,1,20,12,31.338
2020,1,20,13,30.513
2020,1,20,14,29.751
2020,1,20,15,29.424
2020,1,20,16,29.635
2020,1,20,17,31.454
2020,1,20,18,35.473
2020,1,20,19,35.695
2020,1,20,20,34.839
2020,1,20,21,33.136
2020,1,20,22,30.259
2020,1,20,23,27.668
2020,1,20,24,26.166
2020,1,21,1,25.828
2020,1,21,2,25.605
2020,1,21,3,26.05
2020,1,21,4,27.16
2020,1,21,5,30.513
2020,1,21,6,35.357
2020,1,21,7,37.218
2020,1,21,8,35.272
2020,1,21,9,33.538
2020,1,21,10,32.29
2020,1,21,11,31.253
2020,1,21,12,30.746
2020,1,21,13,30.227
2020,1,21,14,30.386
2020,1,21,15,29.677
2020,1,21,16,29.677
2020,1,21,17,31.031
2020,1,21,18,34.955
2020,1,21,19,34.712
2020,1,21,20,33.813
2020,1,21,21,32.459
2020,1,21,22,29.339
2020,1,21,23,26.578
2020,1,21,24,25.214
2020,1,22,1,24.749
2020,1,22,2,24.696
2020,1,22,3,24.918
2020,1,22,4,26.081
2020,1,22,5,29.127
2020,1,22,6,34.479
2020,1,22,7,37.705
2020,1,22,8,35.875
2020,1,22,9,33.252
2020,1,22,10,31.888
2020,1,22,11,30.989
2020,1,22,12,30.767
2020,1,22,13,30.344
2020,1,22,14,30.026
2020,1,22,15,29.751
2020,1,22,16,30.016
2020,1,22,17,31.592
2020,1,22,18,35.568
2020,1,22,19,35.865
2020,1,22,20,35.156
2020,1,22,21,33.929
2020,1,22,22,30.746
2020,1,22,23,28.25
2020,1,22,24,27.054
2020,1,23,1,26.716
2020,1,23,2,26.938
2020,1,23,3,27.53
2020,1,23,4,29.223
2020,1,23,5,33.083
2020,1,23,6,38.815
2020,1,23,7,41.047
2020,1,23,8,38.657
2020,1,23,9,35.452
2020,1,23,10,33.316
2020,1,23,11,31.581
2020,1,23,12,30.608
2020,1,23,13,29.931
2020,1,23,14,29.191
2020,1,23,15,29.159
2020,1,23,16,29.55
2020,1,23,17,31.401
2020,1,23,18,35.505
2020,1,23,19,35.928
2020,1,23,20,35.304
2020,1,23,21,34.151
2020,1,23,22,31.19
2020,1,23,23,28.45
2020,1,23,24,27.583
2020,1,24,1,27.245
2020,1,24,2,27.467
2020,1,24,3,28.112
2020,1,24,4,29.815
2020,1,24,5,33.411
2020,1,24,6,38.858
2020,1,24,7,41.058
2020,1,24,8,38.731
2020,1,24,9,35.547
2020,1,24,10,33.897
2020,1,24,11,32.173
2020,1,24,12,30.978
2020,1,24,13,30.069
2020,1,24,14,29.424
2020,1,24,15,29.17
2020,1,24,16,29.254
2020,1,24,17,30.735
2020,1,24,18,34.109
2020,1,24,19,34.394
2020,1,24,20,33.823
2020,1,24,21,33.189
2020,1,24,22,31.147
2020,1,24,23,29.17
2020,1,24,24,28.144
2020,1,25,1,27.742
2020,1,25,2,27.89
2020,1,25,3,28.154
2020,1,25,4,28.99
2020,1,25,5,30.873
2020,1,25,6,33.464
2020,1,25,7,35.939
2020,1,25,8,36.298
2020,1,25,9,35.283
2020,1,25,10,33.527
2020,1,25,11,31.898
2020,1,25,12,30.291
2020,1,25,13,29.138
2020,1,25,14,28.176
2020,1,25,15,27.626
2020,1,25,16,28.017
2020,1,25,17,29.72
2020,1,25,18,33.146
2020,1,25,19,33.411
2020,1,25,20,32.871
2020,1,25,21,32.131
2020,1,25,22,30.513
2020,1,25,23,28.673
2020,1,25,24,27.731
2020,1,26,1,27.234
2020,1,26,2,27.192
2020,1,26,3,27.287
2020,1,26,4,28.07
2020,1,26,5,29.275
2020,1,26,6,31.391
2020,1,26,7,33.4
2020,1,26,8,33.919
2020,1,26,9,32.819
2020,1,26,10,31.391
2020,1,26,11,29.984
2020,1,26,12,28.969
2020,1,26,13,27.879
2020,1,26,14,27.393
2020,1,26,15,27.097
2020,1,26,16,27.298
2020,1,26,17,29.075
2020,1,26,18,34.585
2020,1,26,19,34.141
2020,1,26,20,33.379
2020,1,26,21,32.142
2020,1,26,22,29.741
2020,1,26,23,27.118
2020,1,26,24,26.219
2020,1,27,1,26.028
2020,1,27,2,26.124
2020,1,27,3,26.758
2020,1,27,4,28.366
2020,1,27,5,32.099
2020,1,27,6,37.916
2020,1,27,7,39.989
2020,1,27,8,37.462
2020,1,27,9,34.669
2020,1,27,10,32.893
2020,1,27,11,31.475
2020,1,27,12,30.894
2020,1,27,13,29.995
2020,1,27,14,29.498
2020,1,27,15,29.487
2020,1,27,16,29.328
2020,1,27,17,30.703
2020,1,27,18,34.468
2020,1,27,19,34.892
2020,1,27,20,33.94
2020,1,27,21,32.522
2020,1,27,22,29.54
2020,1,27,23,26.822
2020,1,27,24,25.669
2020,1,28,1,25.352
2020,1,28,2,25.214
2020,1,28,3,25.849
2020,1,28,4,27.319
2020,1,28,5,30.915
2020,1,28,6,36.266
2020,1,28,7,38.202
2020,1,28,8,35.494
2020,1,28,9,33.083
2020,1,28,10,31.729
2020,1,28,11,30.978
2020,1,28,12,30.206
2020,1,28,13,29.73
2020,1,28,14,29.191
2020,1,28,15,29.149
2020,1,28,16,29.339
2020,1,28,17,30.566
2020,1,28,18,34.363
2020,1,28,19,34.86
2020,1,28,20,34.204
2020,1,28,21,32.628
2020,1,28,22,29.889
2020,1,28,23,27.287
2020,1,28,24,26.282
2020,1,29,1,26.06
2020,1,29,2,26.092
2020,1,29,3,26.547
2020,1,29,4,27.922
2020,1,29,5,31.56
2020,1,29,6,36.626
2020,1,29,7,38.223
2020,1,29,8,36.446
2020,1,29,9,34.13
2020,1,29,10,32.67
2020,1,29,11,31.38
2020,1,29,12,30.407
2020,1,29,13,29.974
2020,1,29,14,29.498
2020,1,29,15,29.339
2020,1,29,16,29.476
2020,1,29,17,30.418
2020,1,29,18,34.035
2020,1,29,19,34.49
2020,1,29,20,34.045
2020,1,29,21,32.734
2020,1,29,22,29.952
2020,1,29,23,27.319
2020,1,29,24,26.399
2020,1,30,1,26.039
2020,1,30,2,26.166
2020,1,30,3,26.578
2020,1,30,4,28.144
2020,1,30,5,31.581
2020,1,30,6,36.954
2020,1,30,7,38.403
2020,1,30,8,36.097
2020,1,30,9,33.347
2020,1,30,10,31.856
2020,1,30,11,30.714
2020,1,30,12,30.037
2020,1,30,13,29.751
2020,1,30,14,29.413
2020,1,30,15,29.223
2020,1,30,16,29.381
2020,1,30,17,30.439
2020,1,30,18,33.971
2020,1,30,19,34.479
2020,1,30,20,33.686
2020,1,30,21,32.353
2020,1,30,22,29.593
2020,1,30,23,26.758
2020,1,30,24,25.584
2020,1,31,1,25.087
2020,1,31,2,24.96
2020,1,31,3,25.193
2020,1,31,4,26.864
2020,1,31,5,29.741
2020,1,31,6,34.765
2020,1,31,7,36.912
2020,1,31,8,34.944
2020,1,31,9,32.766
2020,1,31,10,31.655
2020,1,31,11,30.661
2020,1,31,12,30.037
2020,1,31,13,29.91
2020,1,31,14,29.487
2020,1,31,15,29.36
2020,1,31,16,29.328
2020,1,31,17,29.963
2020,1,31,18,32.681
2020,1,31,19,32.935
2020,1,31,20,32.173
2020,1,31,21,31.021
2020,1,31,22,29.043
2020,1,31,23,26.631
2020,1,31,24,25.5
2020,2,1,1,25.235
2020,2,1,2,25.055
2020,2,1,3,25.214
2020,2,1,4,25.658
2020,2,1,5,27.012
2020,2,1,6,29.127
2020,2,1,7,31.063
2020,2,1,8,31.898
2020,2,1,9,31.37
2020,2,1,10,30.619
2020,2,1,11,29.635
2020,2,1,12,28.874
2020,2,1,13,28.313
2020,2,1,14,27.975
2020,2,1,15,27.752
2020,2,1,16,28.017
2020,2,1,17,28.863
2020,2,1,18,31.729
2020,2,1,19,31.814
2020,2,1,20,30.777
2020,2,1,21,29.508
2020,2,1,22,27.752
2020,2,1,23,26.028
2020,2,1,24,24.992
2020,2,2,1,24.368
2020,2,2,2,24.04
2020,2,2,3,24.125
2020,2,2,4,24.252
2020,2,2,5,24.812
2020,2,2,6,26.103
2020,2,2,7,27.382
2020,2,2,8,28.725
2020,2,2,9,29.815
2020,2,2,10,29.942
2020,2,2,11,29.413
2020,2,2,12,28.926
2020,2,2,13,28.334
2020,2,2,14,27.922
2020,2,2,15,27.414
2020,2,2,16,27.118
2020,2,2,17,27.562
2020,2,2,18,30.481
2020,2,2,19,31.232
2020,2,2,20,31.401
2020,2,2,21,30.534
2020,2,2,22,28.059
2020,2,2,23,25.838
2020,2,2,24,24.96
2020,2,3,1,24.802
2020,2,3,2,24.759
2020,2,3,3,25.013
2020,2,3,4,26.081
2020,2,3,5,28.979
2020,2,3,6,34.775
2020,2,3,7,37.049
2020,2,3,8,34.659
2020,2,3,9,32.618
2020,2,3,10,31.613
2020,2,3,11,30.672
2020,2,3,12,30.079
2020,2,3,13,29.54
2020,2,3,14,29.36
2020,2,3,15,29.096
2020,2,3,16,29.318
2020,2,3,17,30.365
2020,2,3,18,34.067
2020,2,3,19,34.775
2020,2,3,20,33.844
2020,2,3,21,32.396
2020,2,3,22,29.455
2020,2,3,23,26.811
2020,2,3,24,25.679
2020,2,4,1,25.341
2020,2,4,2,25.235
2020,2,4,3,25.553
2020,2,4,4,26.631
2020,2,4,5,29.773
2020,2,4,6,35.42
2020,2,4,7,37.536
2020,2,4,8,34.828
2020,2,4,9,32.258
2020,2,4,10,31.137
2020,2,4,11,30.428
2020,2,4,12,30.153
2020,2,4,13,29.889
2020,2,4,14,29.751
2020,2,4,15,29.656
2020,2,4,16,29.889
2020,2,4,17,30.756
2020,2,4,18,34.394
2020,2,4,19,34.818
2020,2,4,20,33.876
2020,2,4,21,31.877
2020,2,4,22,28.81
2020,2,4,23,26.198
2020,2,4,24,25.172
2020,2,5,1,24.77
2020,2,5,2,24.717
2020,2,5,3,25.003
2020,2,5,4,25.88
2020,2,5,5,28.831
2020,2,5,6,34.067
2020,2,5,7,35.992
2020,2,5,8,33.961
2020,2,5,9,31.888
2020,2,5,10,30.978
2020,2,5,11,30.576
2020,2,5,12,30.238
2020,2,5,13,30.386
2020,2,5,14,30.375
2020,2,5,15,30.492
2020,2,5,16,30.767
2020,2,5,17,31.359
2020,2,5,18,34.543
2020,2,5,19,34.86
2020,2,5,20,33.76
2020,2,5,21,32.036
2020,2,5,22,28.926
2020,2,5,23,26.187
2020,2,5,24,25.013
2020,2,6,1,24.569
2020,2,6,2,24.347
2020,2,6,3,24.41
2020,2,6,4,25.182
2020,2,6,5,27.509
2020,2,6,6,31.909
2020,2,6,7,33.834
2020,2,6,8,32.681
2020,2,6,9,31.708
2020,2,6,10,30.915
2020,2,6,11,30.619
2020,2,6,12,30.312
2020,2,6,13,30.132
2020,2,6,14,29.931
2020,2,6,15,29.751
2020,2,6,16,29.963
2020,2,6,17,30.968
2020,2,6,18,34.31
2020,2,6,19,34.892
2020,2,6,20,33.855
2020,2,6,21,32.163
2020,2,6,22,29.032
2020,2,6,23,26.409
2020,2,6,24,25.309
2020,2,7,1,24.96
2020,2,7,2,24.855
2020,2,7,3,25.055
2020,2,7,4,25.954
2020,2,7,5,28.683
2020,2,7,6,33.77
2020,2,7,7,36.087
2020,2,7,8,34.024
2020,2,7,9,32.142
2020,2,7,10,30.999
2020,2,7,11,30.502
2020,2,7,12,30.005
2020,2,7,13,29.91
2020,2,7,14,29.561
2020,2,7,15,29.212
2020,2,7,16,29.275
2020,2,7,17,29.656
2020,2,7,18,32.269
2020,2,7,19,32.829
2020,2,7,20,31.814
2020,2,7,21,30.788
2020,2,7,22,28.979
2020,2,7,23,26.875
2020,2,7,24,25.754
2020,2,8,1,25.214
2020,2,8,2,24.971
2020,2,8,3,25.119
2020,2,8,4,25.447
2020,2,8,5,26.589
2020,2,8,6,28.8
2020,2,8,7,30.354
2020,2,8,8,31.38
2020,2,8,9,31.243
2020,2,8,10,30.999
2020,2,8,11,30.164
2020,2,8,12,29.286
2020,2,8,13,28.376
2020,2,8,14,27.943
2020,2,8,15,27.752
2020,2,8,16,27.901
2020,2,8,17,28.609
2020,2,8,18,31.454
2020,2,8,19,32.332
2020,2,8,20,31.475
2020,2,8,21,30.428
2020,2,8,22,28.599
2020,2,8,23,26.748
2020,2,8,24,25.743
2020,2,9,1,25.278
2020,2,9,2,25.151
2020,2,9,3,25.256
2020,2,9,4,25.669
2020,2,9,5,26.557
2020,2,9,6,28.144
2020,2,9,7,29.667
2020,2,9,8,30.217
2020,2,9,9,30.058
2020,2,9,10,29.455
2020,2,9,11,28.8
2020,2,9,12,28.281
2020,2,9,13,27.731
2020,2,9,14,27.551
2020,2,9,15,27.414
2020,2,9,16,27.731
2020,2,9,17,28.747
2020,2,9,18,31.782
2020,2,9,19,33.21
2020,2,9,20,32.385
2020,2,9,21,30.777
2020,2,9,22,28.355
2020,2,9,23,26.06
2020,2,9,24,25.172
2020,2,10,1,24.897
2020,2,10,2,24.929
2020,2,10,3,25.235
2020,2,10,4,26.293
2020,2,10,5,29.318
2020,2,10,6,35.082
2020,2,10,7,37.176
2020,2,10,8,34.923
2020,2,10,9,32.829
2020,2,10,10,31.592
2020,2,10,11,30.978
2020,2,10,12,30.619
2020,2,10,13,30.439
2020,2,10,14,30.227
2020,2,10,15,30.037
2020,2,10,16,30.28
2020,2,10,17,30.957
2020,2,10,18,34.13
2020,2,10,19,35.167
2020,2,10,20,34.067
2020,2,10,21,32.237
2020,2,10,22,29.455
2020,2,10,23,26.663
2020,2,10,24,25.605
2020,2,11,1,25.151
2020,2,11,2,25.119
2020,2,11,3,25.489
2020,2,11,4,26.547
2020,2,11,5,29.529
2020,2,11,6,34.997
2020,2,11,7,36.965
2020,2,11,8,34.574
2020,2,11,9,32.649
2020,2,11,10,31.507
2020,2,11,11,30.714
2020,2,11,12,30.301
2020,2,11,13,29.963
2020,2,11,14,30.016
2020,2,11,15,29.699
2020,2,11,16,29.857
2020,2,11,17,30.492
2020,2,11,18,33.4
2020,2,11,19,34.394
2020,2,11,20,33.527
2020,2,11,21,31.983
2020,2,11,22,29.18
2020,2,11,23,26.462
2020,2,11,24,25.447
2020,2,12,1,24.929
2020,2,12,2,24.865
2020,2,12,3,25.172
2020,2,12,4,26.06
2020,2,12,5,28.831
2020,2,12,6,34.045
2020,2,12,7,35.484
2020,2,12,8,33.453
2020,2,12,9,31.666
2020,2,12,10,30.862
2020,2,12,11,30.534
2020,2,12,12,30.143
2020,2,12,13,30.037
2020,2,12,14,29.741
2020,2,12,15,29.635
2020,2,12,16,29.709
2020,2,12,17,30.576
2020,2,12,18,33.718
2020,2,12,19,35.029
2020,2,12,20,34.141
2020,2,12,21,32.311
2020,2,12,22,29.022
2020,2,12,23,26.356
2020,2,12,24,25.341
2020,2,13,1,24.749
2020,2,13,2,24.675
2020,2,13,3,24.77
2020,2,13,4,25.838
2020,2,13,5,28.926
2020,2,13,6,34.384
2020,2,13,7,36.351
2020,2,13,8,34.669
2020,2,13,9,32.734
2020,2,13,10,31.793
2020,2,13,11,30.809
2020,2,13,12,30.323
2020,2,13,13,29.836
2020,2,13,14,29.011
2020,2,13,15,28.704
2020,2,13,16,29.381
2020,2,13,17,30.259
2020,2,13,18,34.067
2020,2,13,19,35.357
2020,2,13,20,34.5
2020,2,13,21,33.009
2020,2,13,22,29.773
2020,2,13,23,27.181
2020,2,13,24,25.859
2020,2,14,1,25.415
2020,2,14,2,25.161
2020,2,14,3,25.288
2020,2,14,4,26.06
2020,2,14,5,28.567
2020,2,14,6,33.146
2020,2,14,7,35.071
2020,2,14,8,34.49
2020,2,14,9,33.517
2020,2,14,10,33.009
2020,2,14,11,32.057
2020,2,14,12,31.19
2020,2,14,13,30.587
2020,2,14,14,29.921
2020,2,14,15,29.804
2020,2,14,16,30.259
2020,2,14,17,31.359
2020,2,14,18,33.665
