"Year","Month","Day","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
2024,6,20,27,34,40,39,46,55,60,37,35,24,32,18,11,11,11,6,6,17,7,2,2,2,2,2
2024,6,21,2,2,6,6,12,19,25,15,15,15,15,13,14,13,12,10,10,6,7,6,28,52,45,40
2024,6,22,59,57,55,53,53,54,55,58,57,60,57,56,52,46,44,38,33,48,56,59,53,59,59,47
2024,6,23,41,45,53,57,56,55,57,47,51,47,38,32,29,28,28,25,23,17,13,11,9,9,22,29
2024,6,24,39,38,57,56,56,55,56,56,51,38,24,11,14,14,11,8,6,12,3,2,3,5,4,6
2024,6,25,17,19,13,34,49,48,46,36,33,30,23,17,18,22,29,37,42,19,12,18,24,28,22,35
2024,6,26,35,27,39,45,50,49,49,37,18,15,18,17,19,17,13,9,10,6,2,2,2,2,2,2
2024,6,27,2,2,2,2,12,12,14,14,15,16,43,50,52,52,52,26,27,8,4,5,5,9,8,7
2024,6,28,9,14,18,13,14,15,15,15,49,15,15,11,11,43,52,37,26,6,2,2,2,10,7,6
2024,6,29,2,2,2,2,14,17,17,16,15,15,15,13,26,36,51,20,13,10,3,4,2,2,2,2
2024,6,30,6,12,9,11,32,21,14,19,15,15,15,11,11,43,43,37,38,43,5,7,14,27,28,26
2024,7,1,43,56,26,32,38,43,49,61,77,70,66,55,55,44,55,30,39,53,15,25,48,30,3,30
2024,7,2,50,58,56,54,45,14,12,13,15,15,15,43,55,61,74,62,61,47,2,2,35,38,26,28
2024,7,3,29,27,20,17,20,24,21,17,15,15,15,11,11,43,43,26,30,6,8,2,2,2,2,2
2024,7,4,2,2,7,10,31,43,41,32,21,15,11,11,11,11,11,6,6,6,2,2,2,2,2,2
2024,7,5,10,8,10,7,4,12,13,12,15,15,15,11,43,43,43,26,8,27,8,5,25,26,35,59
2024,7,6,49,37,42,48,56,58,39,35,19,16,15,49,52,43,52,26,26,53,9,4,4,9,13,17
2024,7,7,20,16,15,8,13,31,17,51,49,49,49,49,43,43,43,29,39,59,57,54,36,30,41,54
2024,7,8,50,43,37,44,43,43,54,58,60,59,48,38,31,27,33,47,47,37,37,42,59,59,44,52
2024,7,9,59,57,54,48,41,46,51,58,61,55,49,41,32,29,37,46,59,55,54,59,59,47,47,42
2024,7,10,45,17,21,56,48,48,56,57,45,17,15,15,11,11,11,37,37,35,2,2,2,2,2,2
2024,7,11,3,2,2,2,2,12,13,12,15,15,15,11,11,11,11,26,6,6,2,2,2,2,2,2
2024,7,12,2,2,4,3,2,12,12,17,15,15,15,15,11,11,11,26,6,6,2,2,43,51,55,54
2024,7,13,44,41,41,48,54,48,41,51,56,57,59,60,73,59,60,55,53,59,57,50,48,55,56,54
2024,7,14,45,55,58,55,55,56,57,40,18,15,15,18,12,13,19,29,34,37,37,38,52,51,28,28
2024,7,15,31,21,30,39,36,40,57,51,42,38,45,42,46,51,50,45,53,55,50,55,58,52,38,23
2024,7,16,32,45,42,51,53,50,50,55,57,59,53,49,43,37,38,37,32,15,11,12,19,21,31,42
2024,7,17,59,51,47,48,54,57,60,42,40,35,28,14,22,28,30,30,30,22,20,24,23,24,23,40
2024,7,18,48,59,54,55,56,59,60,44,28,18,16,12,12,12,11,15,26,25,18,27,45,45,32,41
2024,7,19,58,48,49,52,55,56,58,38,19,15,15,43,43,43,43,6,6,11,2,2,3,8,9,13
2024,7,20,25,16,21,55,54,54,60,57,67,54,21,26,24,45,44,12,13,37,38,46,55,57,53,58
2024,7,21,59,54,50,45,46,61,64,48,45,30,21,23,23,22,19,6,6,11,21,28,28,14,8,4
2024,7,22,10,9,8,4,13,18,14,12,15,15,15,11,11,11,11,7,7,11,2,2,8,26,14,7
2024,7,23,14,15,11,13,17,35,21,15,17,19,16,43,43,43,52,37,37,59,2,6,6,6,4,9
2024,7,24,8,17,20,28,26,31,21,23,16,15,15,11,11,11,26,6,6,15,16,10,3,5,12,21
2024,7,25,10,11,14,9,18,19,36,55,51,50,15,15,43,52,52,7,26,11,2,2,7,25,25,16
2024,7,26,25,19,16,16,22,52,40,49,49,51,49,52,43,52,52,47,47,52,4,5,10,24,19,27
2024,7,27,27,28,44,59,58,71,63,72,61,67,59,43,43,13,44,23,28,34,28,21,32,45,48,35
2024,7,28,35,44,59,56,43,39,37,45,59,58,60,48,54,59,57,21,20,21,19,21,34,44,44,34
2024,7,29,35,47,58,56,54,55,57,55,42,41,33,19,15,15,18,41,29,43,11,12,15,10,7,7
2024,7,30,15,27,25,30,41,45,45,39,25,15,15,16,44,46,56,20,18,19,13,9,11,23,24,31
2024,7,31,49,47,49,45,39,39,48,55,65,68,73,57,59,60,58,63,53,70,49,50,49,51,57,57
2024,8,1,56,44,39,38,41,46,79,104,96,93,90,75,67,71,72,55,31,15,7,2,5,29,39,44
2024,8,2,43,35,30,25,25,34,60,93,85,97,90,73,74,83,78,76,62,22,2,4,10,18,17,16
2024,8,3,9,8,8,9,8,13,30,63,76,76,76,60,60,53,54,13,12,11,3,4,2,2,4,4
2024,8,4,4,6,9,10,15,33,36,51,64,63,35,26,22,23,24,23,22,44,40,34,32,40,38,43
2024,8,5,45,48,54,59,57,57,57,52,38,30,23,17,15,15,14,13,13,11,2,2,7,4,2,2
2024,8,6,2,2,3,2,6,14,15,16,15,15,15,11,11,11,11,9,18,43,2,2,2,5,6,3
2024,8,7,10,9,9,16,16,16,45,53,52,56,57,52,45,18,16,13,19,47,18,15,18,23,27,14
2024,8,8,12,12,13,13,16,21,37,37,15,16,15,15,11,11,11,6,9,11,2,3,2,5,3,4
2024,8,9,4,4,8,13,17,21,19,16,17,15,15,15,11,11,11,6,9,11,2,2,2,2,2,2
2024,8,10,2,2,2,3,27,22,15,12,15,15,15,11,14,18,21,32,38,14,5,14,57,44,56,28
2024,8,11,45,56,49,30,34,43,33,37,61,63,48,55,57,60,56,51,58,78,59,55,54,47,49,38
2024,8,12,39,27,27,31,29,37,43,56,54,40,29,23,43,43,52,6,17,19,28,24,27,32,18,32
2024,8,13,42,45,56,56,59,55,52,42,18,15,49,43,52,53,52,46,23,53,29,36,27,58,55,54
2024,8,14,54,54,38,40,23,21,27,42,48,56,61,50,56,51,55,21,10,11,2,2,2,28,24,27
2024,8,15,27,24,31,37,42,50,59,60,49,44,34,29,18,15,44,12,12,11,2,2,5,18,24,18
2024,8,16,23,18,16,15,22,21,17,15,15,15,15,11,14,14,12,11,12,15,11,10,6,7,6,13
2024,8,17,34,41,43,30,7,14,16,14,16,18,18,18,16,15,43,13,21,11,9,12,11,11,9,14
2024,8,18,19,45,59,54,44,61,51,51,76,76,55,44,36,33,39,29,31,11,10,20,29,36,45,57
2024,8,19,57,57,57,56,54,55,55,59,49,46,24,55,15,59,13,10,11,17,8,5,25,28,37,51
2024,8,20,58,52,56,58,56,56,43,56,56,54,59,55,37,16,10,12,23,14,10,5,7,6,3,2
2024,8,21,6,4,8,4,4,12,12,12,15,15,15,11,11,12,10,11,12,12,3,2,9,9,14,24
2024,8,22,29,26,8,3,6,20,19,18,17,15,15,11,11,13,15,12,14,43,10,9,4,6,3,2
2024,8,23,2,2,2,6,5,13,14,12,15,15,15,11,11,11,6,6,9,43,2,2,17,17,28,43
2024,8,24,53,47,43,44,47,39,26,14,19,15,15,11,11,11,16,41,44,52,54,59,45,37,52,44
2024,8,25,37,21,23,21,22,25,40,39,34,25,28,46,54,55,57,45,40,58,57,56,57,57,54,54
2024,8,26,58,59,58,56,54,53,48,50,76,76,69,64,65,68,69,53,50,63,45,40,58,58,49,49
2024,8,27,45,43,40,38,33,33,33,44,51,59,46,31,20,18,13,9,9,11,2,2,2,3,2,2
2024,8,28,2,2,2,5,8,16,15,17,17,15,15,14,16,16,11,9,10,12,2,2,2,2,3,3
2024,8,29,4,9,12,14,16,17,16,16,17,17,15,11,11,11,7,6,9,52,2,8,6,4,7,2
2024,8,30,2,3,2,2,2,12,12,12,15,15,15,11,11,12,8,6,9,52,7,7,8,17,33,47
2024,8,31,43,34,33,34,25,21,34,31,29,18,15,11,11,11,6,6,9,52,10,19,49,58,58,42
2024,9,1,32,28,21,27,27,23,20,18,22,25,24,33,40,50,55,50,51,69,54,58,47,59,58,58
2024,9,2,49,44,40,37,36,33,29,24,58,60,76,66,66,65,54,36,31,78,45,50,55,56,57,58
2024,9,3,58,57,57,57,59,56,50,36,15,15,15,11,43,43,26,6,10,13,7,4,11,14,11,19
2024,9,4,33,44,51,52,47,42,48,54,59,49,49,43,12,11,15,25,12,28,39,46,50,45,49,47
2024,9,5,39,18,12,16,17,30,31,34,35,20,15,11,11,11,7,7,9,11,2,2,2,5,12,15
2024,9,6,16,10,9,11,12,16,16,16,18,16,16,16,12,43,27,26,18,11,2,11,13,15,31,43
2024,9,7,43,43,44,37,55,58,58,39,22,25,16,43,45,57,39,41,29,59,2,5,10,9,37,49
2024,9,8,54,57,56,54,56,58,58,57,54,45,39,50,55,54,38,27,19,3,2,2,3,11,15,8
