"Year","Month","Day","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
2024,2,17,33,14,3,3,2,3,24,40,51,29,20,34,45,44,43,47,45,26,11,2,2,2,9,20
2024,2,18,32,24,10,2,24,45,54,22,20,25,50,18,14,15,26,23,30,34,29,24,20,16,12,10
2024,2,19,10,13,18,10,10,10,16,15,18,18,18,14,14,14,11,13,11,11,11,10,10,13,24,39
2024,2,20,47,49,50,48,37,22,25,21,24,23,18,14,14,14,12,16,15,11,10,10,10,10,10,10
2024,2,21,10,10,10,10,10,10,13,15,53,46,59,44,32,18,10,10,7,10,11,17,25,30,35,39
2024,2,22,31,10,3,4,6,5,10,13,52,17,16,12,12,11,6,9,26,2,2,2,2,4,16,27
2024,2,23,30,27,23,25,13,24,55,58,88,64,61,71,69,68,57,49,61,40,54,48,42,25,26,19
2024,2,24,11,17,18,10,10,10,13,64,77,51,76,72,54,62,56,60,67,57,59,56,53,37,30,16
2024,2,25,10,10,10,10,10,10,131,134,127,97,93,83,79,69,62,50,62,58,59,59,58,54,58,55
2024,2,26,39,44,44,48,57,38,26,21,57,60,35,46,31,15,9,11,11,10,15,28,33,58,29,10
2024,2,27,10,10,19,37,44,47,45,45,77,36,33,20,12,11,9,16,19,39,47,57,57,55,54,54
2024,2,28,13,10,11,10,10,45,57,70,83,55,76,59,52,59,47,27,56,14,12,13,21,13,2,2
2024,2,29,2,2,2,3,4,3,9,12,49,15,15,23,22,17,15,9,6,2,2,3,11,14,48,48
2024,3,1,37,36,23,25,13,24,55,58,88,64,61,71,69,68,57,49,61,40,54,48,42,25,26,19
2024,3,2,11,17,18,10,10,10,13,64,77,51,76,72,54,62,56,60,67,57,59,56,53,37,30,16
2024,3,3,10,10,10,10,10,10,131,134,127,97,93,83,79,69,62,50,62,58,59,59,58,54,58,55
2024,3,4,39,44,44,48,57,38,26,21,57,60,35,46,31,15,9,11,11,10,15,28,33,58,29,10
2024,3,5,10,10,19,37,44,47,45,45,77,36,33,20,12,11,9,16,19,39,47,57,57,55,54,54
2024,3,6,13,10,11,10,10,45,57,70,83,55,76,59,52,59,47,27,56,14,12,13,21,13,2,2
2024,3,7,2,2,2,3,4,3,9,12,49,15,15,23,22,17,15,9,6,2,2,3,11,14,48,48
2024,3,8,37,36,35,22,23,31,31,27,57,36,63,72,63,44,44,44,40,27,47,47,49,45,51,53
2024,3,9,21,10,10,10,10,19,124,122,72,81,72,51,54,55,51,38,66,38,44,52,53,46,40,49
2024,3,10,55,57,48,46,53,43,52,69,81,67,65,66,49,45,42,31,42,34,41,40,46,49,56,44
2024,3,11,48,42,44,40,37,32,32,15,50,18,18,18,22,24,31,55,59,58,56,54,50,43,37,27
2024,3,12,17,10,10,10,10,10,13,15,76,49,76,60,60,60,37,25,38,35,33,35,38,39,40,45
2024,3,13,51,54,59,46,34,34,33,52,60,51,49,52,59,59,47,36,47,2,2,6,9,12,17,9
2024,3,14,5,16,21,20,23,9,127,89,108,81,76,60,59,53,55,27,38,8,13,18,22,27,29,32
2024,3,15,36,30,30,22,19,17,14,17,52,54,55,48,45,54,39,41,52,26,31,35,48,59,57,57
2024,3,16,57,56,57,57,57,56,57,57,72,41,29,39,37,41,51,58,46,41,34,19,3,2,10,42
2024,3,17,57,56,55,46,36,36,44,55,74,57,56,47,30,29,28,18,27,29,40,43,59,56,53,40
2024,3,18,55,46,21,27,41,49,42,46,41,34,20,25,52,48,55,58,53,50,57,56,49,48,54,54
2024,3,19,55,58,43,32,18,26,48,66,75,75,76,76,60,34,12,18,28,35,49,46,54,51,58,39
2024,3,20,14,26,49,56,54,47,44,55,58,65,81,61,59,59,47,36,47,3,4,4,5,5,6,6
2024,3,21,4,11,12,18,33,38,53,72,73,68,64,69,69,71,58,58,61,59,52,46,43,22,10,5
2024,3,22,6,9,4,2,4,4,28,29,49,49,49,43,52,52,35,36,27,2,2,2,2,2,2,2
2024,3,23,3,4,2,2,2,2,9,63,49,49,49,43,52,52,35,23,19,16,25,29,32,31,25,29
2024,3,24,19,31,31,25,27,16,13,30,49,49,52,53,43,52,26,18,19,11,2,2,6,10,21,45
2024,3,25,58,59,57,57,57,54,57,60,76,49,31,15,11,11,6,9,17,11,2,2,5,18,52,54
2024,3,26,52,49,49,55,56,59,44,32,52,51,24,29,28,29,38,45,47,43,47,49,55,59,58,56
2024,3,27,53,56,59,38,57,43,38,38,55,58,60,46,45,46,47,57,56,43,39,38,29,28,27,24
2024,3,28,9,3,3,8,8,5,12,12,52,52,49,43,52,52,38,25,26,9,5,3,3,3,11,20
2024,3,29,33,43,58,51,51,54,54,43,39,61,71,62,67,55,58,60,62,73,56,52,50,49,53,49
2024,3,30,22,22,31,36,36,39,58,88,76,67,49,52,43,43,26,18,31,47,18,16,17,23,26,28
2024,3,31,18,17,18,8,17,114,120,118,79,73,76,69,63,53,39,40,40,54,58,47,57,57,32,43
2024,4,1,36,22,11,2,2,127,43,43,15,49,49,11,11,13,30,29,33,50,21,23,32,38,57,59
2024,4,2,55,59,58,57,47,31,16,44,50,86,92,62,54,57,60,59,44,29,8,3,2,2,2,2
2024,4,3,4,8,10,15,24,33,79,108,81,76,58,53,48,51,38,27,27,52,2,2,2,7,7,2
2024,4,4,2,5,19,38,43,59,62,89,88,86,81,60,54,55,41,29,46,44,38,35,46,39,23,13
2024,4,5,9,6,6,3,2,12,12,12,19,19,31,31,17,16,10,12,17,11,15,23,25,38,57,31
2024,4,6,35,43,57,48,43,123,99,100,64,59,60,58,59,59,55,19,19,46,10,21,56,55,48,59
2024,4,7,50,44,57,58,54,123,134,135,99,69,82,60,52,52,38,19,27,8,11,10,16,8,7,5
2024,4,8,3,12,12,7,9,29,49,83,58,57,50,52,59,59,47,36,28,61,28,32,41,59,58,57
2024,4,9,56,56,54,55,48,42,39,32,23,25,23,20,46,46,26,45,57,53,43,37,25,16,8,5
2024,4,10,12,21,16,16,15,20,29,37,42,47,43,48,43,11,6,9,9,13,34,52,56,55,54,50
2024,4,11,50,56,52,39,21,19,17,46,17,46,53,45,40,56,46,51,57,55,36,20,9,16,6,24
2024,4,12,45,57,58,58,50,39,32,37,30,39,64,66,56,53,37,38,32,60,21,27,20,21,27,32
2024,4,13,38,46,50,49,58,55,81,91,47,64,66,60,54,53,47,36,23,53,4,10,19,30,23,24
2024,4,14,27,29,36,47,58,66,76,98,67,65,61,64,66,59,40,36,19,59,9,8,13,11,19,38
2024,4,15,44,53,56,53,55,58,51,53,60,59,56,32,18,24,36,32,27,16,4,3,19,27,51,54
2024,4,16,54,56,40,43,53,51,51,54,52,57,57,55,55,51,54,58,55,66,52,54,55,56,58,59
2024,4,17,56,58,57,46,37,43,62,120,85,90,93,76,77,66,76,70,70,74,54,54,54,58,57,57
2024,4,18,56,54,52,41,43,52,58,86,76,75,72,63,55,53,28,30,19,43,9,9,15,24,40,54
2024,4,19,10,13,17,11,16,15,30,44,51,52,51,56,75,73,55,42,30,36,44,50,58,56,53,44
2024,4,20,39,22,10,10,10,15,27,58,52,52,56,59,53,48,55,53,46,43,40,35,43,35,30,36
2024,4,21,39,36,33,29,29,31,47,64,61,57,43,21,11,11,6,6,9,11,2,2,7,12,13,19
2024,4,22,34,38,33,28,26,32,34,49,45,46,35,13,11,11,6,6,9,43,10,11,10,13,20,18
2024,4,23,31,35,20,10,18,30,30,39,27,32,40,30,22,13,10,10,9,11,2,5,7,27,53,56
2024,4,24,54,55,58,55,48,46,59,106,75,77,76,72,60,45,40,31,21,15,14,21,31,41,41,39
2024,4,25,27,12,10,9,12,21,34,48,54,54,54,56,55,54,37,37,25,43,2,2,2,2,12,23
2024,4,26,24,10,5,7,8,15,19,67,56,54,51,43,53,53,36,38,26,53,16,32,25,29,11,8
2024,4,27,5,2,2,2,2,12,12,29,15,15,15,11,11,11,6,6,9,11,7,8,11,17,28,18
2024,4,28,10,2,2,2,2,12,29,29,15,49,49,43,52,52,37,37,19,43,8,11,14,14,16,15
2024,4,29,33,54,57,56,55,51,52,60,46,70,75,76,67,61,53,55,48,68,42,36,34,41,42,41
2024,4,30,46,55,42,47,55,70,83,103,99,91,89,87,60,55,48,55,28,53,5,2,2,2,2,2
2024,5,1,2,2,2,2,2,12,29,63,52,49,49,52,52,53,36,36,19,14,11,13,5,2,5,6
2024,5,2,8,9,15,22,27,18,29,63,50,50,49,52,52,52,26,27,14,17,18,26,23,12,27,36
2024,5,3,47,58,55,54,51,56,52,60,73,70,65,55,30,17,10,9,10,11,3,2,3,3,8,15
2024,5,4,24,29,46,54,38,33,43,72,64,61,61,66,62,65,48,45,56,70,57,59,54,48,41,31
2024,5,5,44,59,59,56,47,33,29,52,60,59,55,56,54,54,30,18,17,15,9,8,3,2,2,2
2024,5,6,2,2,2,2,3,13,14,64,49,49,49,52,60,56,43,46,39,47,52,59,57,56,55,55
2024,5,7,58,59,58,57,59,64,68,58,69,68,66,71,69,65,51,47,31,49,16,22,24,24,31,39
2024,5,8,35,46,58,52,44,42,55,41,54,52,52,52,52,52,37,26,17,43,2,2,3,2,2,2
2024,5,9,2,2,2,2,2,12,29,63,49,51,56,62,65,67,52,55,55,54,56,58,54,54,54,41
2024,5,10,44,46,41,39,38,42,43,38,55,52,51,59,64,61,36,54,52,53,55,54,47,44,38,24
2024,5,11,17,23,20,17,10,16,30,30,50,51,53,64,76,79,69,70,58,52,46,44,38,30,32,36
2024,5,12,42,32,29,31,34,48,51,68,92,66,59,57,54,53,38,27,11,12,4,3,3,2,2,2
2024,5,13,7,2,2,2,2,12,29,12,49,52,49,43,12,15,15,20,22,23,18,17,17,18,21,27
2024,5,14,35,40,28,20,27,49,57,67,72,74,74,78,49,11,7,7,9,11,2,2,3,13,38,50
2024,5,15,59,49,47,47,37,39,42,63,72,94,76,70,67,61,53,49,54,71,44,39,31,33,27,13
2024,5,16,8,8,14,16,14,16,19,45,50,49,52,52,43,43,7,6,9,11,4,5,7,8,10,11
2024,5,17,12,12,14,19,26,33,37,38,54,52,52,43,11,11,6,6,9,11,2,2,2,2,2,2
2024,5,18,4,3,3,5,5,14,15,31,76,49,49,52,52,52,40,41,24,53,10,9,8,9,14,28
2024,5,19,32,41,50,30,7,20,24,41,65,73,71,78,64,53,29,26,9,11,3,3,27,31,53,47
2024,5,20,45,55,53,48,36,22,16,29,52,49,49,52,52,52,26,37,19,59,2,2,2,2,2,2
2024,5,21,26,31,41,18,43,48,33,30,52,52,49,43,44,54,38,37,19,43,9,12,31,46,46,41
2024,5,22,57,42,35,26,14,17,15,16,56,50,15,11,11,11,14,32,31,31,31,33,36,38,42,44
2024,5,23,23,14,34,47,50,52,60,57,72,71,75,53,58,50,45,35,32,29,31,16,14,14,14,11
2024,5,24,12,19,19,16,13,44,29,43,76,76,76,81,52,53,53,62,23,54,48,47,20,16,10,24
2024,5,25,10,49,57,55,47,101,71,88,89,87,77,68,79,76,61,62,44,61,43,45,44,27,32,34
2024,5,26,29,51,42,55,28,15,15,15,19,38,55,56,60,59,57,42,30,30,22,21,11,16,22,16
2024,5,27,9,15,11,9,4,12,16,21,20,16,15,11,11,11,6,6,9,12,9,10,5,27,49,45
2024,5,28,40,40,38,57,42,38,37,36,38,51,58,58,59,53,50,49,47,35,38,51,51,48,50,47
2024,5,29,44,38,55,59,54,43,38,37,63,58,58,58,59,58,56,39,21,43,4,7,9,25,31,36
2024,5,30,44,49,59,55,55,65,66,63,74,78,77,78,72,71,73,62,49,46,36,42,49,54,59,56
2024,5,31,55,41,26,15,35,20,25,40,55,61,57,56,60,58,54,47,30,65,51,54,56,57,56,49
2024,6,1,53,46,24,22,34,32,31,21,22,27,25,29,21,29,50,57,53,42,36,35,34,29,30,31
2024,6,2,32,34,32,24,23,21,19,21,19,16,15,11,11,11,6,6,9,11,2,2,2,6,8,8
2024,6,3,14,28,32,33,29,24,34,35,35,34,22,11,11,11,11,9,10,13,12,16,25,30,36,40
2024,6,4,45,59,54,52,57,59,59,60,60,59,48,29,16,15,12,7,9,11,7,23,33,59,36,55
2024,6,5,59,51,26,3,15,18,20,21,31,37,35,14,11,11,12,8,17,52,9,34,58,51,38,43
2024,6,6,47,55,56,42,31,34,41,38,40,56,55,34,24,23,24,23,17,22,15,14,18,16,23,33
2024,6,7,32,25,12,6,12,12,12,12,15,15,15,17,12,25,43,53,54,60,58,58,58,57,54,37
2024,6,8,36,31,19,20,19,24,32,43,75,72,63,60,55,43,43,26,9,11,3,2,2,2,2,2
2024,6,9,2,2,2,2,12,29,29,30,57,56,49,59,52,52,52,55,27,59,2,2,2,11,33,15
2024,6,10,2,3,3,5,12,12,30,44,81,76,49,53,53,53,53,36,24,52,3,2,6,59,6,28
2024,6,11,50,33,32,55,43,41,39,29,62,55,60,69,75,75,63,53,57,70,59,56,56,57,50,37
2024,6,12,34,35,40,43,38,42,55,59,94,75,65,64,58,54,45,26,9,7,2,2,2,3,7,13
2024,6,13,14,5,3,8,18,22,42,53,72,65,58,55,44,44,43,9,10,8,6,8,6,8,7,2
2024,6,14,2,2,2,3,12,12,29,12,49,49,49,52,52,43,11,6,6,7,8,14,19,18,17,14
2024,6,15,16,31,52,52,50,41,20,21,52,54,54,44,43,14,13,12,13,22,34,43,49,56,58,56
2024,6,16,56,55,46,40,33,42,41,45,56,35,29,27,26,19,34,58,55,48,57,45,56,35,5,38
2024,6,17,33,40,59,56,56,49,37,40,40,45,46,40,33,24,25,35,40,37,40,40,36,47,47,51
2024,6,18,55,52,41,29,25,17,17,18,22,18,18,32,42,41,51,56,56,56,55,54,49,43,38,32
2024,6,19,19,18,15,28,34,35,32,32,42,46,43,49,58,59,55,50,55,57,55,56,55,55,42,21
2024,6,20,17,14,36,37,41,34,37,38,44,64,45,55,59,50,40,32,32,31,27,18,13,10,11,7
2024,6,21,6,9,6,4,12,12,12,12,52,52,52,43,17,17,15,11,9,8,11,2,28,27,48,27
2024,6,22,3,3,7,7,12,13,27,55,78,78,76,68,46,46,45,41,37,42,43,45,45,44,46,54
2024,6,23,44,40,37,43,52,58,59,63,76,65,54,28,27,22,19,16,15,14,17,12,9,4,2,2
2024,6,24,2,2,2,2,12,12,12,12,49,52,52,43,43,11,11,6,7,11,15,12,11,12,5,3
2024,6,25,2,2,2,2,12,12,12,12,15,15,49,11,11,11,11,6,6,6,2,2,2,2,2,2
2024,6,26,2,2,2,2,12,12,12,15,49,52,52,52,43,11,43,26,26,35,52,2,2,2,2,2
2024,6,27,2,2,2,2,12,12,29,12,52,49,52,49,43,43,43,37,37,35,51,3,2,2,4,8
2024,6,28,3,4,9,12,17,15,30,43,52,49,76,52,52,52,53,35,35,35,2,2,2,2,2,2
2024,6,29,2,3,3,3,12,14,30,29,49,49,52,52,52,52,52,36,49,48,8,9,9,10,4,2
2024,6,30,2,2,2,2,12,14,15,19,53,49,76,59,52,59,59,55,55,59,2,2,3,7,11,9
2024,7,1,10,5,31,23,22,29,40,64,64,46,56,59,68,56,47,40,40,60,5,2,29,32,54,35
2024,7,2,10,30,21,19,51,56,15,15,16,45,33,13,11,35,50,32,38,38,61,48,57,46,42,33
2024,7,3,14,19,29,26,11,14,18,26,23,20,18,17,11,11,11,6,26,27,5,3,8,2,2,2
2024,7,4,2,2,2,2,2,12,12,12,15,15,11,11,11,11,11,6,6,26,2,4,2,2,2,2
2024,7,5,2,2,2,2,3,16,14,14,18,17,15,11,11,11,11,6,6,37,2,3,2,2,4,6
2024,7,6,2,40,20,37,41,58,57,58,65,58,50,49,43,43,43,37,37,52,2,2,2,6,12,24
2024,7,7,10,23,27,20,19,30,14,49,49,49,15,15,21,58,49,26,37,39,46,50,58,44,33,35
2024,7,8,36,46,54,58,57,21,14,14,15,49,15,11,11,11,11,19,29,43,46,42,31,27,39,26
2024,7,9,23,19,17,18,10,14,14,17,19,17,18,19,30,34,11,13,16,12,24,32,40,45,50,54
2024,7,10,58,55,49,15,23,50,56,43,44,68,56,59,52,44,33,35,15,39,8,6,3,2,2,2
2024,7,11,2,2,2,2,2,12,12,12,15,15,15,11,11,11,11,26,26,37,2,2,2,2,2,2
2024,7,12,2,2,2,2,3,12,12,15,15,15,15,15,11,11,43,26,26,37,4,4,4,5,5,5
2024,7,13,3,11,12,14,26,36,55,58,56,56,57,55,56,59,53,48,45,45,42,43,45,48,56,58
2024,7,14,57,54,48,56,58,55,54,49,48,59,43,33,22,15,14,12,15,12,9,8,7,11,31,38
2024,7,15,56,55,35,28,30,41,44,48,59,46,36,35,38,34,39,46,44,42,44,58,56,32,19,18
2024,7,16,17,34,31,19,30,36,33,32,41,44,46,56,52,37,21,24,23,12,8,2,2,2,2,2
2024,7,17,2,2,2,2,2,12,14,17,21,18,15,11,12,13,13,14,18,22,20,20,18,26,32,31
2024,7,18,32,35,44,59,56,56,57,60,48,38,21,14,12,11,11,6,7,12,6,7,9,11,14,16
2024,7,19,14,12,11,5,4,12,12,12,49,15,15,43,43,52,43,6,6,43,2,2,2,2,2,2
2024,7,20,2,2,2,2,2,12,29,43,52,52,49,49,43,43,44,26,36,53,9,14,20,37,48,45
2024,7,21,42,57,47,48,51,54,56,63,74,65,57,25,14,13,11,26,27,53,11,13,13,13,13,13
2024,7,22,9,8,11,8,8,12,12,29,15,49,15,11,11,11,11,8,8,43,4,2,2,2,2,2
2024,7,23,2,2,2,2,2,29,12,12,15,15,15,11,11,43,43,26,35,59,3,3,3,2,2,2
2024,7,24,2,3,7,11,14,33,16,16,49,49,15,11,11,11,6,6,6,43,2,2,5,24,32,21
2024,7,25,13,12,8,9,4,12,30,52,50,50,16,49,43,43,43,26,37,52,2,2,2,2,2,2
2024,7,26,2,2,2,2,2,43,29,43,49,49,52,52,52,52,52,40,39,43,2,2,2,2,2,2
2024,7,27,2,2,2,3,3,43,29,29,49,57,58,46,13,43,52,26,26,14,16,20,23,22,32,20
2024,7,28,18,21,32,44,54,58,49,48,60,40,47,57,54,42,51,32,22,60,8,8,7,10,14,16
2024,7,29,17,23,38,52,59,58,57,71,78,69,57,22,14,43,14,11,20,53,12,12,10,8,5,3
2024,7,30,7,14,14,13,13,21,31,55,60,56,49,49,11,11,11,6,10,11,2,2,2,2,3,2
2024,7,31,6,14,20,38,57,60,64,62,56,44,48,55,57,56,66,59,58,48,43,47,52,56,50,50
2024,8,1,52,58,56,56,59,56,85,86,96,73,62,61,59,56,53,38,20,43,4,2,2,12,30,30
2024,8,2,39,47,25,18,12,16,44,77,81,49,49,53,53,55,58,50,46,68,55,57,58,58,52,46
2024,8,3,53,40,59,54,54,53,62,94,94,75,65,56,53,52,52,26,17,11,2,2,2,2,2,2
2024,8,4,2,2,2,5,5,13,16,66,55,58,57,58,46,54,44,12,21,47,29,32,35,42,50,57
2024,8,5,57,54,55,55,56,56,55,81,73,67,56,45,15,13,7,7,9,14,12,11,10,9,7,5
2024,8,6,2,2,2,2,2,12,13,63,76,49,49,52,52,59,59,37,19,52,2,2,2,2,2,9
2024,8,7,9,2,2,3,5,18,52,76,67,66,63,59,46,43,13,9,11,14,8,9,10,7,5,2
2024,8,8,2,2,4,5,7,12,29,29,15,15,15,15,11,11,11,6,9,11,2,2,3,41,2,2
2024,8,9,2,3,4,3,4,14,14,30,16,49,49,49,43,11,11,6,9,11,2,2,2,2,2,3
2024,8,10,3,3,2,7,2,12,34,69,77,49,49,52,52,11,11,12,18,36,44,14,8,23,41,50
2024,8,11,58,27,45,59,59,62,65,58,48,54,59,59,50,37,28,19,15,20,28,35,41,45,49,53
2024,8,12,48,38,14,10,14,17,20,30,18,18,18,21,49,59,71,64,59,71,44,43,34,32,32,37
2024,8,13,40,44,56,57,54,51,54,63,60,57,47,33,29,31,52,33,42,68,47,52,56,53,56,55
2024,8,14,53,56,56,55,41,43,22,33,57,63,66,69,71,61,38,28,20,21,22,27,30,34,37,37
2024,8,15,34,42,34,13,22,18,12,63,53,54,51,18,14,14,16,11,12,13,7,7,6,3,10,23
2024,8,16,26,22,21,20,19,21,26,81,55,55,50,11,11,11,6,7,9,11,2,2,2,2,2,2
2024,8,17,2,2,2,2,2,12,12,63,52,52,52,15,11,11,11,6,9,13,8,24,29,14,5,8
2024,8,18,2,4,2,11,27,73,60,69,73,67,70,69,57,41,33,29,28,29,28,26,30,38,44,45
2024,8,19,50,54,56,55,42,37,44,76,63,58,53,53,11,11,7,8,12,14,10,11,8,5,2,2
2024,8,20,2,2,2,6,12,17,16,64,50,49,16,11,11,11,6,6,9,13,8,8,6,10,16,13
2024,8,21,15,27,22,17,23,33,44,64,45,58,19,11,11,11,6,6,9,11,3,2,2,2,2,2
2024,8,22,6,11,16,22,21,19,15,63,49,49,49,43,11,11,11,6,9,11,2,2,2,2,3,6
2024,8,23,6,3,3,3,2,12,12,63,52,52,49,11,11,11,6,8,12,13,7,8,8,8,9,8
2024,8,24,12,27,40,45,43,44,46,55,22,49,15,11,11,11,6,13,28,41,39,38,35,37,53,58
2024,8,25,49,50,57,55,27,24,15,60,41,51,56,44,38,24,19,31,30,64,49,57,56,52,33,19
2024,8,26,22,26,31,32,35,41,45,58,49,45,50,47,56,60,59,51,42,59,41,41,42,42,42,42
2024,8,27,43,47,58,57,54,50,43,60,43,46,55,59,42,26,15,10,9,11,2,2,2,2,6,9
2024,8,28,3,2,2,2,2,13,15,45,20,53,50,13,11,11,6,7,9,11,2,2,2,2,2,2
2024,8,29,3,6,6,8,13,16,16,30,18,18,16,11,11,11,7,7,9,13,11,9,15,7,4,2
2024,8,30,2,2,2,2,2,12,12,29,15,15,15,11,11,11,6,7,9,11,4,4,2,2,2,2
2024,8,31,8,10,5,4,4,13,14,30,17,18,21,16,11,11,6,6,9,11,2,2,4,20,47,59
2024,9,1,58,56,57,54,35,39,40,36,21,22,21,22,22,25,35,39,57,69,55,57,44,48,59,56
2024,9,2,55,31,19,16,14,18,17,47,55,54,32,40,42,50,58,53,57,73,59,57,42,54,55,48
2024,9,3,55,58,56,56,57,58,60,70,53,51,45,29,15,13,8,7,17,43,2,2,2,2,2,6
2024,9,4,9,13,16,21,26,30,33,48,47,47,47,58,59,60,59,62,55,54,53,53,58,38,58,59
2024,9,5,58,58,58,59,58,60,51,52,52,23,23,15,13,12,7,26,17,52,2,2,2,3,5,7
2024,9,6,7,6,5,7,8,14,14,33,21,19,19,16,12,12,8,38,20,59,3,2,4,17,17,16
2024,9,7,33,46,32,11,2,19,59,41,60,25,15,11,11,11,29,35,17,11,2,2,2,5,9,6
2024,9,8,4,3,3,27,49,57,55,55,54,56,49,42,36,30,20,17,20,13,5,5,4,10,19,35
